GO_Term,count,PValue,Genes,List_total,Fold_enrichment,Entrez_gene_symbol
GO:0016079~synaptic vesicle exocytosis,3,0.459789971,"673, 8775, 2332",416,1.935596955,"['BRAF', 'NAPA', 'FMR1']"
GO:0006836~neurotransmitter transport,6,0.520997688,"64130, 2932, 673, 8775, 2332, 5579",416,1.249892204,"['LIN7B', 'GSK3B', 'BRAF', 'NAPA', 'FMR1', 'PRKCB']"
GO:0001505~regulation of neurotransmitter levels,6,0.570719349,"64130, 2932, 673, 8775, 2332, 5579",416,1.186067921,"['LIN7B', 'GSK3B', 'BRAF', 'NAPA', 'FMR1', 'PRKCB']"
GO:0033138~positive regulation of peptidyl-serine phosphorylation,7,0.033843549,"9125, 673, 596, 3458, 5894, 207, 8767",416,2.903395433,"['CNOT9', 'BRAF', 'BCL2', 'IFNG', 'RAF1', 'AKT1', 'RIPK2']"
GO:1903708~positive regulation of hemopoiesis,11,0.034113431,"572, 3458, 4352, 6772, 4860, 6774, 5578, 3561, 8767, 3635, 10443",416,2.138065256,"['BAD', 'IFNG', 'MPL', 'STAT1', 'PNP', 'STAT3', 'PRKCA', 'IL2RG', 'RIPK2', 'INPP5D', 'N4BP2L2']"
GO:0033135~regulation of peptidyl-serine phosphorylation,8,0.043402407,"9125, 673, 596, 3458, 5894, 207, 9647, 8767",416,2.477564103,"['CNOT9', 'BRAF', 'BCL2', 'IFNG', 'RAF1', 'AKT1', 'PPM1F', 'RIPK2']"
GO:0046632~alpha-beta T cell differentiation,7,0.051245786,"673, 596, 3458, 4860, 6774, 3561, 8767",416,2.622421681,"['BRAF', 'BCL2', 'IFNG', 'PNP', 'STAT3', 'IL2RG', 'RIPK2']"
"GO:2000516~positive regulation of CD4-positive, alpha-beta T cell activation",4,0.071993752,"3458, 5588, 3561, 8767",416,4.129273504,"['IFNG', 'PRKCQ', 'IL2RG', 'RIPK2']"
GO:0046638~positive regulation of alpha-beta T cell differentiation,4,0.105174537,"3458, 4860, 3561, 8767",416,3.505986938,"['IFNG', 'PNP', 'IL2RG', 'RIPK2']"
"GO:0035710~CD4-positive, alpha-beta T cell activation",6,0.119563631,"673, 3458, 6774, 5588, 3561, 8767",416,2.303520343,"['BRAF', 'IFNG', 'STAT3', 'PRKCQ', 'IL2RG', 'RIPK2']"
"GO:0043367~CD4-positive, alpha-beta T cell differentiation",5,0.13993833,"673, 3458, 6774, 3561, 8767",416,2.497544458,"['BRAF', 'IFNG', 'STAT3', 'IL2RG', 'RIPK2']"
GO:0045621~positive regulation of lymphocyte differentiation,6,0.165482221,"572, 3458, 4860, 3561, 8767, 3635",416,2.064636752,"['BAD', 'IFNG', 'PNP', 'IL2RG', 'RIPK2', 'INPP5D']"
"GO:0043372~positive regulation of CD4-positive, alpha-beta T cell differentiation",3,0.172864591,"3458, 3561, 8767",416,3.981799451,"['IFNG', 'IL2RG', 'RIPK2']"
GO:0046637~regulation of alpha-beta T cell differentiation,4,0.212453095,"3458, 4860, 3561, 8767",416,2.511044699,"['IFNG', 'PNP', 'IL2RG', 'RIPK2']"
GO:1902107~positive regulation of leukocyte differentiation,7,0.224730215,"572, 3458, 4860, 5578, 3561, 8767, 3635",416,1.702514599,"['BAD', 'IFNG', 'PNP', 'PRKCA', 'IL2RG', 'RIPK2', 'INPP5D']"
"GO:2000514~regulation of CD4-positive, alpha-beta T cell activation",4,0.240791335,"3458, 5588, 3561, 8767",416,2.352117819,"['IFNG', 'PRKCQ', 'IL2RG', 'RIPK2']"
GO:0033077~T cell differentiation in thymus,4,0.252300116,"673, 596, 3561, 8767",416,2.294040836,"['BRAF', 'BCL2', 'IL2RG', 'RIPK2']"
GO:0045582~positive regulation of T cell differentiation,5,0.262404899,"572, 3458, 4860, 3561, 8767",416,1.919600286,"['BAD', 'IFNG', 'PNP', 'IL2RG', 'RIPK2']"
"GO:0043370~regulation of CD4-positive, alpha-beta T cell differentiation",3,0.33919024,"3458, 3561, 8767",416,2.488624657,"['IFNG', 'IL2RG', 'RIPK2']"
"GO:0002294~CD4-positive, alpha-beta T cell differentiation involved in immune response",3,0.466914346,"3458, 6774, 8767",416,1.909081928,"['IFNG', 'STAT3', 'RIPK2']"
GO:0002287~alpha-beta T cell activation involved in immune response,3,0.473982714,"3458, 6774, 8767",416,1.883283524,"['IFNG', 'STAT3', 'RIPK2']"
GO:0002293~alpha-beta T cell differentiation involved in immune response,3,0.473982714,"3458, 6774, 8767",416,1.883283524,"['IFNG', 'STAT3', 'RIPK2']"
GO:0044708~single-organism behavior,19,0.017762277,"6198, 5594, 7432, 4287, 3066, 3251, 26470, 673, 596, 1267, 55236, 10550, 7337, 207, 51204, 2628, 6714, 106821730, 2648",416,1.81986023,"['RPS6KB1', 'MAPK1', 'VIP', 'ATXN3', 'HDAC2', 'HPRT1', 'SEZ6L2', 'BRAF', 'BCL2', 'CNP', 'UBA6', 'ARL6IP5', 'UBE3A', 'AKT1', 'TACO1', 'GATM', 'SRC', 'PAK6', 'KAT2A']"
GO:0007610~behavior,23,0.025199633,"6198, 5594, 7432, 4287, 6774, 3066, 59272, 3251, 8087, 26470, 55585, 673, 596, 1267, 55236, 10550, 7337, 207, 51204, 2628, 6714, 106821730, 2648",416,1.641243501,"['RPS6KB1', 'MAPK1', 'VIP', 'ATXN3', 'STAT3', 'HDAC2', 'ACE2', 'HPRT1', 'FXR1', 'SEZ6L2', 'UBE2Q1', 'BRAF', 'BCL2', 'CNP', 'UBA6', 'ARL6IP5', 'UBE3A', 'AKT1', 'TACO1', 'GATM', 'SRC', 'PAK6', 'KAT2A']"
GO:0007611~learning or memory,12,0.042744782,"673, 6198, 5594, 7432, 55236, 10550, 7337, 51204, 2628, 6714, 106821730, 2648",416,1.969794781,"['BRAF', 'RPS6KB1', 'MAPK1', 'VIP', 'UBA6', 'ARL6IP5', 'UBE3A', 'TACO1', 'GATM', 'SRC', 'PAK6', 'KAT2A']"
GO:0050890~cognition,12,0.093756953,"673, 6198, 5594, 7432, 55236, 10550, 7337, 51204, 2628, 6714, 106821730, 2648",416,1.709975224,"['BRAF', 'RPS6KB1', 'MAPK1', 'VIP', 'UBA6', 'ARL6IP5', 'UBE3A', 'TACO1', 'GATM', 'SRC', 'PAK6', 'KAT2A']"
GO:0007612~learning,5,0.436608425,"673, 55236, 7337, 51204, 106821730",416,1.479437163,"['BRAF', 'UBA6', 'UBE3A', 'TACO1', 'PAK6']"
GO:0050877~neurological system process,19,0.998086758,"26519, 6198, 5594, 5595, 7432, 59272, 83700, 673, 2876, 55236, 2332, 10550, 7337, 51204, 408, 2628, 6714, 106821730, 2648",416,0.593166809,"['TIMM10', 'RPS6KB1', 'MAPK1', 'MAPK3', 'VIP', 'ACE2', 'JAM3', 'BRAF', 'GPX1', 'UBA6', 'FMR1', 'ARL6IP5', 'UBE3A', 'TACO1', 'ARRB1', 'GATM', 'SRC', 'PAK6', 'KAT2A']"
GO:0006699~bile acid biosynthetic process,4,0.035991932,"6342, 3028, 5007, 114876",416,5.465214932,"['SCP2', 'HSD17B10', 'OSBP', 'OSBPL1A']"
GO:0008206~bile acid metabolic process,4,0.087917879,"6342, 3028, 5007, 114876",416,3.792189953,"['SCP2', 'HSD17B10', 'OSBP', 'OSBPL1A']"
GO:0006694~steroid biosynthetic process,7,0.18826522,"6342, 3458, 8644, 3028, 5007, 114876, 2539",416,1.816649656,"['SCP2', 'IFNG', 'AKR1C3', 'HSD17B10', 'OSBP', 'OSBPL1A', 'G6PD']"
GO:0008202~steroid metabolic process,9,0.440697587,"6342, 3458, 8644, 3028, 37, 5007, 114876, 26119, 2539",416,1.233300715,"['SCP2', 'IFNG', 'AKR1C3', 'HSD17B10', 'ACADVL', 'OSBP', 'OSBPL1A', 'LDLRAP1', 'G6PD']"
GO:0048545~response to steroid hormone,15,0.020441053,"9125, 7332, 9101, 6198, 5594, 8644, 1490, 23081, 374, 3417, 572, 596, 952, 7337, 6714",416,1.979587795,"['CNOT9', 'UBE2L3', 'USP8', 'RPS6KB1', 'MAPK1', 'AKR1C3', 'CCN2', 'KDM4C', 'AREG', 'IDH1', 'BAD', 'BCL2', 'CD38', 'UBE3A', 'SRC']"
GO:0031960~response to corticosteroid,9,0.031680791,"374, 572, 7332, 596, 6198, 9101, 8644, 1490, 6714",416,2.444964575,"['AREG', 'BAD', 'UBE2L3', 'BCL2', 'RPS6KB1', 'USP8', 'AKR1C3', 'CCN2', 'SRC']"
GO:0071384~cellular response to corticosteroid stimulus,4,0.174190822,"7332, 6198, 9101, 8644",416,2.773392652,"['UBE2L3', 'RPS6KB1', 'USP8', 'AKR1C3']"
GO:0051384~response to glucocorticoid,6,0.209519981,"374, 572, 7332, 596, 6198, 9101",416,1.896094976,"['AREG', 'BAD', 'UBE2L3', 'BCL2', 'RPS6KB1', 'USP8']"
GO:0071385~cellular response to glucocorticoid stimulus,3,0.347028564,"7332, 6198, 9101",416,2.444964575,"['UBE2L3', 'RPS6KB1', 'USP8']"
GO:0046600~negative regulation of centriole replication,3,0.014987849,"8850, 27243, 2648",416,15.48477564,"['KAT2B', 'CHMP2A', 'KAT2A']"
GO:0010826~negative regulation of centrosome duplication,3,0.03530369,"8850, 27243, 2648",416,9.954498626,"['KAT2B', 'CHMP2A', 'KAT2A']"
GO:0007099~centriole replication,4,0.03875817,"8850, 1017, 27243, 2648",416,5.309065934,"['KAT2B', 'CDK2', 'CHMP2A', 'KAT2A']"
GO:0046606~negative regulation of centrosome cycle,3,0.040167116,"8850, 27243, 2648",416,9.290865385,"['KAT2B', 'CHMP2A', 'KAT2A']"
GO:0098534~centriole assembly,4,0.050862209,"8850, 1017, 27243, 2648",416,4.764546351,"['KAT2B', 'CDK2', 'CHMP2A', 'KAT2A']"
GO:1902116~negative regulation of organelle assembly,4,0.071993752,"8850, 4089, 27243, 2648",416,4.129273504,"['KAT2B', 'SMAD4', 'CHMP2A', 'KAT2A']"
GO:0010824~regulation of centrosome duplication,4,0.083807105,"8850, 27243, 10015, 2648",416,3.87119391,"['KAT2B', 'CHMP2A', 'PDCD6IP', 'KAT2A']"
GO:0046599~regulation of centriole replication,3,0.099877228,"8850, 27243, 2648",416,5.574519231,"['KAT2B', 'CHMP2A', 'KAT2A']"
GO:0051298~centrosome duplication,4,0.123636324,"8850, 1017, 27243, 2648",416,3.259952767,"['KAT2B', 'CDK2', 'CHMP2A', 'KAT2A']"
GO:0007098~centrosome cycle,6,0.141706394,"8850, 1017, 27243, 81565, 10015, 2648",416,2.177546575,"['KAT2B', 'CDK2', 'CHMP2A', 'NDEL1', 'PDCD6IP', 'KAT2A']"
GO:0046605~regulation of centrosome cycle,4,0.158445125,"8850, 27243, 10015, 2648",416,2.903395433,"['KAT2B', 'CHMP2A', 'PDCD6IP', 'KAT2A']"
GO:0051297~centrosome organization,6,0.165482221,"8850, 1017, 27243, 81565, 10015, 2648",416,2.064636752,"['KAT2B', 'CDK2', 'CHMP2A', 'NDEL1', 'PDCD6IP', 'KAT2A']"
GO:0051494~negative regulation of cytoskeleton organization,7,0.178636345,"8850, 4089, 7454, 27243, 119, 2648, 829",416,1.847615275,"['KAT2B', 'SMAD4', 'WAS', 'CHMP2A', 'ADD2', 'KAT2A', 'CAPZA1']"
GO:0031023~microtubule organizing center organization,6,0.209519981,"8850, 1017, 27243, 81565, 10015, 2648",416,1.896094976,"['KAT2B', 'CDK2', 'CHMP2A', 'NDEL1', 'PDCD6IP', 'KAT2A']"
GO:0070507~regulation of microtubule cytoskeleton organization,7,0.309144558,"8850, 2932, 79643, 27243, 4733, 10015, 2648",416,1.519534058,"['KAT2B', 'GSK3B', 'CHMP6', 'CHMP2A', 'DRG1', 'PDCD6IP', 'KAT2A']"
GO:0032886~regulation of microtubule-based process,7,0.464845993,"8850, 2932, 79643, 27243, 4733, 10015, 2648",416,1.275216817,"['KAT2B', 'GSK3B', 'CHMP6', 'CHMP2A', 'DRG1', 'PDCD6IP', 'KAT2A']"
GO:0045124~regulation of bone resorption,5,0.014464854,"952, 5578, 84959, 3635, 6714",416,5.278900787,"['CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0046850~regulation of bone remodeling,5,0.02525813,"952, 5578, 84959, 3635, 6714",416,4.466762204,"['CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0045453~bone resorption,5,0.037830367,"952, 5578, 84959, 3635, 6714",416,3.936807366,"['CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0046849~bone remodeling,6,0.042749908,"4286, 952, 5578, 84959, 3635, 6714",416,3.131752377,"['MITF', 'CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0045779~negative regulation of bone resorption,3,0.050589462,"952, 84959, 3635",416,8.197822398,"['CD38', 'UBASH3B', 'INPP5D']"
GO:0046851~negative regulation of bone remodeling,3,0.061859059,"952, 84959, 3635",416,7.334893725,"['CD38', 'UBASH3B', 'INPP5D']"
GO:0034104~negative regulation of tissue remodeling,3,0.093161249,"952, 84959, 3635",416,5.806790865,"['CD38', 'UBASH3B', 'INPP5D']"
GO:0034103~regulation of tissue remodeling,5,0.13993833,"952, 5578, 84959, 3635, 6714",416,2.497544458,"['CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0002761~regulation of myeloid leukocyte differentiation,6,0.148340285,"3458, 4286, 4067, 5578, 84959, 3635",416,2.144045858,"['IFNG', 'MITF', 'LYN', 'PRKCA', 'UBASH3B', 'INPP5D']"
GO:0030316~osteoclast differentiation,5,0.155835508,"3458, 4286, 84959, 3635, 6714",416,2.394552934,"['IFNG', 'MITF', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0001894~tissue homeostasis,9,0.183115096,"596, 5781, 952, 10000, 5578, 84959, 1490, 3635, 6714",416,1.63956448,"['BCL2', 'PTPN11', 'CD38', 'AKT3', 'PRKCA', 'UBASH3B', 'CCN2', 'INPP5D', 'SRC']"
GO:0048871~multicellular organismal homeostasis,13,0.190442247,"5781, 37, 6774, 271, 84959, 1490, 596, 2876, 952, 10000, 5578, 3635, 6714",416,1.444751794,"['PTPN11', 'ACADVL', 'STAT3', 'AMPD2', 'UBASH3B', 'CCN2', 'BCL2', 'GPX1', 'CD38', 'AKT3', 'PRKCA', 'INPP5D', 'SRC']"
GO:0045670~regulation of osteoclast differentiation,4,0.206874641,"3458, 4286, 84959, 3635",416,2.545442571,"['IFNG', 'MITF', 'UBASH3B', 'INPP5D']"
GO:0048771~tissue remodeling,6,0.384566016,"4286, 952, 5578, 84959, 3635, 6714",416,1.466978745,"['MITF', 'CD38', 'PRKCA', 'UBASH3B', 'INPP5D', 'SRC']"
GO:0032845~negative regulation of homeostatic process,6,0.516258683,"596, 952, 84959, 3635, 6714, 2814",416,1.255522349,"['BCL2', 'CD38', 'UBASH3B', 'INPP5D', 'SRC', 'GP5']"
GO:0044344~cellular response to fibroblast growth factor stimulus,6,0.09374326,"23769, 5781, 1399, 2730, 2251, 1490",416,2.488624657,"['FLRT1', 'PTPN11', 'CRKL', 'GCLM', 'FGF6', 'CCN2']"
GO:0008543~fibroblast growth factor receptor signaling pathway,5,0.106800508,"23769, 5781, 1399, 2251, 1490",416,2.765138507,"['FLRT1', 'PTPN11', 'CRKL', 'FGF6', 'CCN2']"
GO:0071774~response to fibroblast growth factor,6,0.113559649,"23769, 5781, 1399, 2730, 2251, 1490",416,2.342234971,"['FLRT1', 'PTPN11', 'CRKL', 'GCLM', 'FGF6', 'CCN2']"
GO:0044033~multi-organism metabolic process,7,0.059853691,"2932, 8562, 10614, 60489, 5702, 5093, 5094",416,2.52077743,"['GSK3B', 'DENR', 'HEXIM1', 'APOBEC3G', 'PSMC3', 'PCBP1', 'PCBP2']"
GO:0039694~viral RNA genome replication,3,0.142613632,"60489, 5093, 5094",416,4.495580025,"['APOBEC3G', 'PCBP1', 'PCBP2']"
GO:0039703~RNA replication,3,0.142613632,"60489, 5093, 5094",416,4.495580025,"['APOBEC3G', 'PCBP1', 'PCBP2']"
GO:0007163~establishment or maintenance of cell polarity,10,0.080926617,"64130, 2932, 83700, 9265, 5584, 3611, 1399, 81565, 81609, 10015",416,1.896094976,"['LIN7B', 'GSK3B', 'JAM3', 'CYTH3', 'PRKCI', 'ILK', 'CRKL', 'NDEL1', 'SNX27', 'PDCD6IP']"
GO:0045197~establishment or maintenance of epithelial cell apical/basal polarity,4,0.109682114,"64130, 5584, 3611, 10015",416,3.441061254,"['LIN7B', 'PRKCI', 'ILK', 'PDCD6IP']"
GO:0035088~establishment or maintenance of apical/basal cell polarity,4,0.133277889,"64130, 5584, 3611, 10015",416,3.149445893,"['LIN7B', 'PRKCI', 'ILK', 'PDCD6IP']"
GO:0061245~establishment or maintenance of bipolar cell polarity,4,0.133277889,"64130, 5584, 3611, 10015",416,3.149445893,"['LIN7B', 'PRKCI', 'ILK', 'PDCD6IP']"
GO:0051260~protein homooligomerization,10,0.031425126,"3028, 10938, 27243, 30845, 55856, 3251, 10015, 87178, 6470, 30844",416,2.288390489,"['HSD17B10', 'EHD1', 'CHMP2A', 'EHD3', 'ACOT13', 'HPRT1', 'PDCD6IP', 'PNPT1', 'SHMT1', 'EHD4']"
GO:0051259~protein oligomerization,10,0.120031345,"3028, 10938, 27243, 30845, 55856, 3251, 10015, 87178, 6470, 30844",416,1.746403268,"['HSD17B10', 'EHD1', 'CHMP2A', 'EHD3', 'ACOT13', 'HPRT1', 'PDCD6IP', 'PNPT1', 'SHMT1', 'EHD4']"
GO:0051289~protein homotetramerization,4,0.133277889,"3028, 55856, 3251, 6470",416,3.149445893,"['HSD17B10', 'ACOT13', 'HPRT1', 'SHMT1']"
GO:0051262~protein tetramerization,4,0.316627956,"3028, 55856, 3251, 6470",416,2.019753344,"['HSD17B10', 'ACOT13', 'HPRT1', 'SHMT1']"
GO:0006644~phospholipid metabolic process,18,0.014782251,"6342, 8396, 4067, 5321, 10380, 8821, 5289, 56261, 3417, 2321, 9218, 5007, 283871, 3633, 5305, 9807, 3635, 6714",416,1.900404283,"['SCP2', 'PIP4K2B', 'LYN', 'PLA2G4A', 'BPNT1', 'INPP4B', 'PIK3C3', 'GPCPD1', 'IDH1', 'FLT1', 'VAPA', 'OSBP', 'PGP', 'INPP5B', 'PIP4K2A', 'IP6K1', 'INPP5D', 'SRC']"
GO:0046834~lipid phosphorylation,6,0.018245446,"8396, 10380, 5289, 8877, 5305, 9807",416,3.925717768,"['PIP4K2B', 'BPNT1', 'PIK3C3', 'SPHK1', 'PIP4K2A', 'IP6K1']"
GO:0046854~phosphatidylinositol phosphorylation,5,0.032075947,"8396, 10380, 5289, 5305, 9807",416,4.147707761,"['PIP4K2B', 'BPNT1', 'PIK3C3', 'PIP4K2A', 'IP6K1']"
GO:0006650~glycerophospholipid metabolic process,11,0.141498361,"8396, 8821, 5321, 10380, 5289, 56261, 283871, 3633, 5305, 9807, 3635",416,1.622214591,"['PIP4K2B', 'INPP4B', 'PLA2G4A', 'BPNT1', 'PIK3C3', 'GPCPD1', 'PGP', 'INPP5B', 'PIP4K2A', 'IP6K1', 'INPP5D']"
GO:0046486~glycerolipid metabolic process,13,0.163057203,"8396, 5781, 5321, 10380, 8821, 5289, 56261, 2876, 283871, 3633, 5305, 9807, 3635",416,1.491126543,"['PIP4K2B', 'PTPN11', 'PLA2G4A', 'BPNT1', 'INPP4B', 'PIK3C3', 'GPCPD1', 'GPX1', 'PGP', 'INPP5B', 'PIP4K2A', 'IP6K1', 'INPP5D']"
GO:0006661~phosphatidylinositol biosynthetic process,5,0.16817941,"8396, 8821, 5289, 5305, 3635",416,2.322716346,"['PIP4K2B', 'INPP4B', 'PIK3C3', 'PIP4K2A', 'INPP5D']"
GO:0000045~autophagosome assembly,5,0.180855482,"9179, 8396, 5289, 90678, 5305",416,2.255064414,"['AP4M1', 'PIP4K2B', 'PIK3C3', 'LRSAM1', 'PIP4K2A']"
GO:1905037~autophagosome organization,5,0.211576498,"9179, 8396, 5289, 90678, 5305",416,2.111560315,"['AP4M1', 'PIP4K2B', 'PIK3C3', 'LRSAM1', 'PIP4K2A']"
GO:0008654~phospholipid biosynthetic process,8,0.231735575,"8396, 8821, 5321, 5289, 9218, 5007, 5305, 3635",416,1.601873342,"['PIP4K2B', 'INPP4B', 'PLA2G4A', 'PIK3C3', 'VAPA', 'OSBP', 'PIP4K2A', 'INPP5D']"
GO:0046474~glycerophospholipid biosynthetic process,6,0.364442375,"8396, 8821, 5321, 5289, 5305, 3635",416,1.506626819,"['PIP4K2B', 'INPP4B', 'PLA2G4A', 'PIK3C3', 'PIP4K2A', 'INPP5D']"
GO:0045017~glycerolipid biosynthetic process,6,0.516258683,"8396, 8821, 5321, 5289, 5305, 3635",416,1.255522349,"['PIP4K2B', 'INPP4B', 'PLA2G4A', 'PIK3C3', 'PIP4K2A', 'INPP5D']"
GO:0006839~mitochondrial transport,13,0.036166439,"26519, 7332, 9049, 55072, 3329, 572, 2932, 596, 1267, 221154, 4712, 87178, 10105",416,1.948084677,"['TIMM10', 'UBE2L3', 'AIP', 'RNF31', 'HSPD1', 'BAD', 'GSK3B', 'BCL2', 'CNP', 'MICU2', 'NDUFB6', 'PNPT1', 'PPIF']"
GO:0072655~establishment of protein localization to mitochondrion,6,0.158532527,"3329, 26519, 7332, 9049, 55072, 207",416,2.095683921,"['HSPD1', 'TIMM10', 'UBE2L3', 'AIP', 'RNF31', 'AKT1']"
GO:0006626~protein targeting to mitochondrion,5,0.16817941,"3329, 26519, 7332, 9049, 55072",416,2.322716346,"['HSPD1', 'TIMM10', 'UBE2L3', 'AIP', 'RNF31']"
GO:0070585~protein localization to mitochondrion,6,0.183366922,"3329, 26519, 7332, 9049, 55072, 207",416,1.990899725,"['HSPD1', 'TIMM10', 'UBE2L3', 'AIP', 'RNF31', 'AKT1']"
GO:0051051~negative regulation of transport,23,0.00325962,"5781, 7432, 9943, 3033, 94121, 5905, 673, 596, 55022, 1950, 2664, 2332, 10550, 207, 90678, 6457, 9727, 5579, 9647, 208, 10105, 26060, 9817",416,1.978610221,"['PTPN11', 'VIP', 'OXSR1', 'HADH', 'SYTL4', 'RANGAP1', 'BRAF', 'BCL2', 'PID1', 'EGF', 'GDI1', 'FMR1', 'ARL6IP5', 'AKT1', 'LRSAM1', 'SH3GL3', 'RAB11FIP3', 'PRKCB', 'PPM1F', 'AKT2', 'PPIF', 'APPL1', 'KEAP1']"
GO:0051224~negative regulation of protein transport,8,0.064061029,"5905, 5781, 2664, 9727, 3033, 9647, 94121, 9817",416,2.266064728,"['RANGAP1', 'PTPN11', 'GDI1', 'RAB11FIP3', 'HADH', 'PPM1F', 'SYTL4', 'KEAP1']"
GO:1904950~negative regulation of establishment of protein localization,8,0.070896377,"5905, 5781, 2664, 9727, 3033, 9647, 94121, 9817",416,2.212110806,"['RANGAP1', 'PTPN11', 'GDI1', 'RAB11FIP3', 'HADH', 'PPM1F', 'SYTL4', 'KEAP1']"
GO:0046888~negative regulation of hormone secretion,4,0.184922299,"5781, 9727, 3033, 94121",416,2.693004459,"['PTPN11', 'RAB11FIP3', 'HADH', 'SYTL4']"
GO:0051048~negative regulation of secretion,7,0.193705462,"673, 5781, 1950, 2332, 9727, 3033, 94121",416,1.796576179,"['BRAF', 'PTPN11', 'EGF', 'FMR1', 'RAB11FIP3', 'HADH', 'SYTL4']"
GO:0046676~negative regulation of insulin secretion,3,0.204024146,"5781, 3033, 94121",416,3.573409763,"['PTPN11', 'HADH', 'SYTL4']"
GO:0050709~negative regulation of protein secretion,4,0.240791335,"5781, 9727, 3033, 94121",416,2.352117819,"['PTPN11', 'RAB11FIP3', 'HADH', 'SYTL4']"
GO:0090278~negative regulation of peptide hormone secretion,3,0.243709075,"5781, 3033, 94121",416,3.167340472,"['PTPN11', 'HADH', 'SYTL4']"
GO:1903531~negative regulation of secretion by cell,6,0.252798745,"673, 5781, 2332, 9727, 3033, 94121",416,1.764088364,"['BRAF', 'PTPN11', 'FMR1', 'RAB11FIP3', 'HADH', 'SYTL4']"
GO:0002792~negative regulation of peptide secretion,4,0.275536812,"5781, 9727, 3033, 94121",416,2.186085973,"['PTPN11', 'RAB11FIP3', 'HADH', 'SYTL4']"
GO:0090066~regulation of anatomical structure size,19,0.062183727,"6640, 7454, 9798, 2241, 59272, 83547, 2932, 2876, 2664, 2730, 57026, 952, 23011, 81565, 10000, 11034, 119, 7409, 829",416,1.56495073,"['SNTA1', 'WAS', 'IST1', 'FER', 'ACE2', 'RILP', 'GSK3B', 'GPX1', 'GDI1', 'GCLM', 'PDXP', 'CD38', 'RAB21', 'NDEL1', 'AKT3', 'DSTN', 'ADD2', 'VAV1', 'CAPZA1']"
GO:0032535~regulation of cellular component size,14,0.124928106,"7454, 9798, 2241, 83547, 2932, 2664, 57026, 23011, 81565, 10000, 11034, 119, 7409, 829",416,1.54479947,"['WAS', 'IST1', 'FER', 'RILP', 'GSK3B', 'GDI1', 'PDXP', 'RAB21', 'NDEL1', 'AKT3', 'DSTN', 'ADD2', 'VAV1', 'CAPZA1']"
GO:0008361~regulation of cell size,7,0.224730215,"2932, 2664, 23011, 9798, 81565, 10000, 7409",416,1.702514599,"['GSK3B', 'GDI1', 'RAB21', 'IST1', 'NDEL1', 'AKT3', 'VAV1']"
GO:1902117~positive regulation of organelle assembly,7,0.009954471,"2932, 8396, 90678, 5601, 5305, 10015, 6714",416,3.825650452,"['GSK3B', 'PIP4K2B', 'LRSAM1', 'MAPK9', 'PIP4K2A', 'PDCD6IP', 'SRC']"
GO:2000786~positive regulation of autophagosome assembly,3,0.061859059,"8396, 90678, 5305",416,7.334893725,"['PIP4K2B', 'LRSAM1', 'PIP4K2A']"
GO:0044090~positive regulation of vacuole organization,3,0.135240603,"8396, 90678, 5305",416,4.645432692,"['PIP4K2B', 'LRSAM1', 'PIP4K2A']"
GO:2000785~regulation of autophagosome assembly,3,0.291651153,"8396, 90678, 5305",416,2.787259615,"['PIP4K2B', 'LRSAM1', 'PIP4K2A']"
GO:0044088~regulation of vacuole organization,3,0.459789971,"8396, 90678, 5305",416,1.935596955,"['PIP4K2B', 'LRSAM1', 'PIP4K2A']"
GO:0060135~maternal process involved in female pregnancy,5,0.046364333,"10935, 2057, 207, 59272, 23633",416,3.686851343,"['PRDX3', 'EPOR', 'AKT1', 'ACE2', 'KPNA6']"
GO:0007565~female pregnancy,8,0.129462029,"55585, 596, 10935, 952, 2057, 207, 59272, 23633",416,1.896094976,"['UBE2Q1', 'BCL2', 'PRDX3', 'CD38', 'EPOR', 'AKT1', 'ACE2', 'KPNA6']"
GO:0001893~maternal placenta development,3,0.180584308,"10935, 2057, 207",416,3.87119391,"['PRDX3', 'EPOR', 'AKT1']"
GO:0044706~multi-multicellular organism process,8,0.213008342,"55585, 596, 10935, 952, 2057, 207, 59272, 23633",416,1.644400953,"['UBE2Q1', 'BCL2', 'PRDX3', 'CD38', 'EPOR', 'AKT1', 'ACE2', 'KPNA6']"
GO:0061640~cytoskeleton-dependent cytokinesis,6,0.080777119,"129531, 9101, 9798, 10015, 1072, 27183",416,2.604915528,"['MITD1', 'USP8', 'IST1', 'PDCD6IP', 'CFL1', 'VPS4A']"
GO:0000910~cytokinesis,7,0.102343475,"8452, 129531, 9101, 9798, 10015, 1072, 27183",416,2.182418043,"['CUL3', 'MITD1', 'USP8', 'IST1', 'PDCD6IP', 'CFL1', 'VPS4A']"
GO:0000281~mitotic cytokinesis,4,0.235070471,"129531, 9101, 10015, 1072",416,2.382273176,"['MITD1', 'USP8', 'PDCD6IP', 'CFL1']"
GO:0010822~positive regulation of mitochondrion organization,5,0.248291878,"572, 2932, 7332, 55072, 10105",416,1.968403683,"['BAD', 'GSK3B', 'UBE2L3', 'RNF31', 'PPIF']"
