GO_Term,count,PValue,Genes,List_total,Fold_enrichment,Entrez_gene_symbol
GO:0008643~carbohydrate transport,4,0.435735091,"1389, 2695, 51548, 718",291,1.649911421,"['CREBL2', 'GIP', 'SIRT6', 'C3']"
GO:0001894~tissue homeostasis,8,0.09146232,"51052, 3512, 7037, 7422, 9456, 567, 1001, 5925",291,2.083417559,"['PRLH', 'JCHAIN', 'TFRC', 'VEGFA', 'HOMER1', 'B2M', 'CDH3', 'RB1']"
GO:0048871~multicellular organismal homeostasis,10,0.179094316,"51052, 3512, 284207, 7037, 7422, 9456, 567, 1001, 28514, 5925",291,1.588730495,"['PRLH', 'JCHAIN', 'METRNL', 'TFRC', 'VEGFA', 'HOMER1', 'B2M', 'CDH3', 'DLL1', 'RB1']"
GO:0060249~anatomical structure homeostasis,9,0.450750667,"51052, 3512, 7037, 7422, 9456, 567, 1001, 51548, 5925",291,1.227269841,"['PRLH', 'JCHAIN', 'TFRC', 'VEGFA', 'HOMER1', 'B2M', 'CDH3', 'SIRT6', 'RB1']"
GO:0030574~collagen catabolic process,3,0.130873923,"8751, 4327, 9508",291,4.743495336,"['ADAM15', 'MMP19', 'ADAMTS3']"
GO:0044243~multicellular organismal catabolic process,3,0.141095936,"8751, 4327, 9508",291,4.527881912,"['ADAM15', 'MMP19', 'ADAMTS3']"
GO:0044259~multicellular organismal macromolecule metabolic process,4,0.228852183,"8751, 5468, 4327, 9508",291,2.414870353,"['ADAM15', 'PPARG', 'MMP19', 'ADAMTS3']"
GO:0032963~collagen metabolic process,4,0.228852183,"8751, 5468, 4327, 9508",291,2.414870353,"['ADAM15', 'PPARG', 'MMP19', 'ADAMTS3']"
GO:0044236~multicellular organism metabolic process,4,0.33859475,"8751, 5468, 4327, 9508",291,1.938946999,"['ADAM15', 'PPARG', 'MMP19', 'ADAMTS3']"
GO:0002444~myeloid leukocyte mediated immunity,6,0.026916098,"2922, 2204, 6348, 3689, 3965, 718",291,3.557621502,"['GRP', 'FCAR', 'CCL3', 'ITGB2', 'LGALS9', 'C3']"
GO:0043299~leukocyte degranulation,4,0.132259225,"2922, 6348, 3689, 3965",291,3.162330224,"['GRP', 'CCL3', 'ITGB2', 'LGALS9']"
GO:0045055~regulated exocytosis,5,0.539697946,"2922, 2332, 6348, 3689, 3965",291,1.307262494,"['GRP', 'FMR1', 'CCL3', 'ITGB2', 'LGALS9']"
GO:1903305~regulation of regulated secretory pathway,3,0.708236446,"2332, 3689, 3965",291,1.214797586,"['FMR1', 'ITGB2', 'LGALS9']"
GO:0006887~exocytosis,5,0.823504392,"2922, 2332, 6348, 3689, 3965",291,0.876107318,"['GRP', 'FMR1', 'CCL3', 'ITGB2', 'LGALS9']"
GO:0017157~regulation of exocytosis,3,0.860863662,"2332, 3689, 3965",291,0.869986044,"['FMR1', 'ITGB2', 'LGALS9']"
GO:0061448~connective tissue development,9,0.070186488,"7076, 6423, 4256, 8313, 5468, 4920, 91461, 5925, 140606",291,2.07527921,"['TIMP1', 'SFRP2', 'MGP', 'AXIN2', 'PPARG', 'ROR2', 'PKDCC', 'RB1', 'SELENOM']"
GO:0051216~cartilage development,7,0.098275456,"7076, 6423, 4256, 8313, 4920, 91461, 5925",291,2.213631157,"['TIMP1', 'SFRP2', 'MGP', 'AXIN2', 'ROR2', 'PKDCC', 'RB1']"
GO:0001501~skeletal system development,10,0.460162306,"7076, 56975, 6423, 4256, 8313, 4664, 4920, 91461, 80739, 5925",291,1.194405301,"['TIMP1', 'FAM20C', 'SFRP2', 'MGP', 'AXIN2', 'NAB1', 'ROR2', 'PKDCC', 'MPIG6B', 'RB1']"
GO:0048705~skeletal system morphogenesis,5,0.496470273,"6423, 4256, 8313, 4664, 4920",291,1.383519473,"['SFRP2', 'MGP', 'AXIN2', 'NAB1', 'ROR2']"
GO:0006826~iron ion transport,4,0.039075148,"7037, 567, 84102, 94033",291,5.312714777,"['TFRC', 'B2M', 'SLC41A2', 'FTMT']"
GO:0000041~transition metal ion transport,5,0.060126735,"7037, 567, 84102, 94033, 6948",291,3.388210954,"['TFRC', 'B2M', 'SLC41A2', 'FTMT', 'TCN2']"
GO:0006879~cellular iron ion homeostasis,3,0.27738372,"7037, 567, 94033",291,2.887344987,"['TFRC', 'B2M', 'FTMT']"
GO:0055072~iron ion homeostasis,3,0.386878844,"7037, 567, 94033",291,2.238503417,"['TFRC', 'B2M', 'FTMT']"
GO:0046916~cellular transition metal ion homeostasis,3,0.539928869,"7037, 567, 94033",291,1.660223368,"['TFRC', 'B2M', 'FTMT']"
GO:0055076~transition metal ion homeostasis,3,0.64280777,"7037, 567, 94033",291,1.373977959,"['TFRC', 'B2M', 'FTMT']"
GO:0051302~regulation of cell division,7,0.07202474,"201161, 7422, 6423, 28514, 5764, 3481, 5934",291,2.408614212,"['CENPV', 'VEGFA', 'SFRP2', 'DLL1', 'PTN', 'IGF2', 'RBL2']"
GO:0051781~positive regulation of cell division,4,0.171298257,"201161, 7422, 5764, 3481",291,2.796165672,"['CENPV', 'VEGFA', 'PTN', 'IGF2']"
GO:0051301~cell division,9,0.761912212,"89780, 201161, 7422, 6423, 5764, 51434, 10907, 3481, 5925",291,0.920925135,"['WNT3A', 'CENPV', 'VEGFA', 'SFRP2', 'PTN', 'ANAPC7', 'TXNL4A', 'IGF2', 'RB1']"
GO:0032387~negative regulation of intracellular transport,6,0.023454562,"23625, 347, 2332, 5468, 51548, 3965",291,3.689385262,"['FAM89B', 'APOD', 'FMR1', 'PPARG', 'SIRT6', 'LGALS9']"
GO:0042308~negative regulation of protein import into nucleus,4,0.03160246,"23625, 347, 5468, 51548",291,5.774689975,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:1904590~negative regulation of protein import,4,0.03160246,"23625, 347, 5468, 51548",291,5.774689975,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:0051224~negative regulation of protein transport,7,0.037865464,"23625, 3625, 347, 5468, 10961, 51548, 91461",291,2.834527701,"['FAM89B', 'INHBB', 'APOD', 'PPARG', 'ERP29', 'SIRT6', 'PKDCC']"
GO:1904950~negative regulation of establishment of protein localization,7,0.04178421,"23625, 3625, 347, 5468, 10961, 51548, 91461",291,2.767038946,"['FAM89B', 'INHBB', 'APOD', 'PPARG', 'ERP29', 'SIRT6', 'PKDCC']"
GO:0046823~negative regulation of nucleocytoplasmic transport,4,0.047361403,"23625, 347, 5468, 51548",291,4.919180349,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:1900181~negative regulation of protein localization to nucleus,4,0.088080892,"23625, 347, 5468, 51548",291,3.794796269,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:0034504~protein localization to nucleus,10,0.095273555,"23625, 129685, 7037, 51341, 84268, 402, 347, 5468, 51548, 26092",291,1.839582679,"['FAM89B', 'TAF8', 'TFRC', 'ZBTB7A', 'RPAIN', 'ARL2', 'APOD', 'PPARG', 'SIRT6', 'TOR1AIP1']"
GO:1903828~negative regulation of cellular protein localization,6,0.097422779,"23625, 347, 56246, 5468, 51548, 91461",291,2.459590174,"['FAM89B', 'APOD', 'MRAP', 'PPARG', 'SIRT6', 'PKDCC']"
GO:0090317~negative regulation of intracellular protein transport,4,0.106152432,"23625, 347, 5468, 51548",291,3.49520709,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:1903533~regulation of protein targeting,6,0.169654769,"23625, 347, 7855, 5468, 3689, 51548",291,2.053884579,"['FAM89B', 'APOD', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0042306~regulation of protein import into nucleus,4,0.248798403,"23625, 347, 5468, 51548",291,2.30987599,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:0033157~regulation of intracellular protein transport,7,0.267744817,"23625, 3936, 347, 7855, 5468, 3689, 51548",291,1.614106052,"['FAM89B', 'LCP1', 'APOD', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:1904589~regulation of protein import,4,0.26899512,"23625, 347, 5468, 51548",291,2.213631157,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:0017038~protein import,7,0.274376276,"23625, 5195, 84268, 347, 5468, 51548, 1191",291,1.59199501,"['FAM89B', 'PEX14', 'RPAIN', 'APOD', 'PPARG', 'SIRT6', 'CLU']"
GO:1900180~regulation of protein localization to nucleus,5,0.354109815,"23625, 7037, 347, 5468, 51548",291,1.668566199,"['FAM89B', 'TFRC', 'APOD', 'PPARG', 'SIRT6']"
GO:0032386~regulation of intracellular transport,10,0.365653191,"23625, 3936, 347, 1001, 2332, 7855, 5468, 3689, 51548, 3965",291,1.294521144,"['FAM89B', 'LCP1', 'APOD', 'CDH3', 'FMR1', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6', 'LGALS9']"
GO:1902582~single-organism intracellular transport,15,0.372613035,"23625, 5195, 89780, 9551, 84947, 2922, 84268, 347, 1001, 2332, 636, 5468, 51548, 3965, 4869",291,1.194405301,"['FAM89B', 'PEX14', 'WNT3A', 'ATP5MF', 'SERAC1', 'GRP', 'RPAIN', 'APOD', 'CDH3', 'FMR1', 'BICD1', 'PPARG', 'SIRT6', 'LGALS9', 'NPM1']"
GO:1902580~single-organism cellular localization,19,0.394557889,"23625, 5195, 7132, 89780, 9551, 91461, 84947, 483, 2922, 84268, 347, 1001, 56246, 2332, 636, 5468, 51548, 3965, 4869",291,1.143943572,"['FAM89B', 'PEX14', 'TNFRSF1A', 'WNT3A', 'ATP5MF', 'PKDCC', 'SERAC1', 'ATP1B3', 'GRP', 'RPAIN', 'APOD', 'CDH3', 'MRAP', 'FMR1', 'BICD1', 'PPARG', 'SIRT6', 'LGALS9', 'NPM1']"
GO:0044744~protein targeting to nucleus,5,0.418843887,"23625, 84268, 347, 5468, 51548",291,1.516185724,"['FAM89B', 'RPAIN', 'APOD', 'PPARG', 'SIRT6']"
GO:1902593~single-organism nuclear import,5,0.420001762,"23625, 84268, 347, 5468, 51548",291,1.523140704,"['FAM89B', 'RPAIN', 'APOD', 'PPARG', 'SIRT6']"
GO:0006606~protein import into nucleus,5,0.420001762,"23625, 84268, 347, 5468, 51548",291,1.523140704,"['FAM89B', 'RPAIN', 'APOD', 'PPARG', 'SIRT6']"
GO:0051170~nuclear import,5,0.432731169,"23625, 84268, 347, 5468, 51548",291,1.488989567,"['FAM89B', 'RPAIN', 'APOD', 'PPARG', 'SIRT6']"
GO:0034613~cellular protein localization,32,0.455994631,"23625, 129685, 7422, 8313, 3936, 10516, 51341, 84268, 7855, 636, 51548, 26092, 4869, 5195, 7132, 89780, 7037, 64101, 91461, 483, 1191, 402, 347, 2332, 56246, 5764, 4038, 5468, 10961, 3689, 11337, 5925",291,1.060951528,"['FAM89B', 'TAF8', 'VEGFA', 'AXIN2', 'LCP1', 'FBLN5', 'ZBTB7A', 'RPAIN', 'FZD5', 'BICD1', 'SIRT6', 'TOR1AIP1', 'NPM1', 'PEX14', 'TNFRSF1A', 'WNT3A', 'TFRC', 'LRRC4', 'PKDCC', 'ATP1B3', 'CLU', 'ARL2', 'APOD', 'FMR1', 'MRAP', 'PTN', 'LRP4', 'PPARG', 'ERP29', 'ITGB2', 'GABARAP', 'RB1']"
GO:0046822~regulation of nucleocytoplasmic transport,4,0.461514287,"23625, 347, 5468, 51548",291,1.600215294,"['FAM89B', 'APOD', 'PPARG', 'SIRT6']"
GO:0070727~cellular macromolecule localization,32,0.469914071,"23625, 129685, 7422, 8313, 3936, 10516, 51341, 84268, 7855, 636, 51548, 26092, 4869, 5195, 7132, 89780, 7037, 64101, 91461, 483, 1191, 402, 347, 2332, 56246, 5764, 4038, 5468, 10961, 3689, 11337, 5925",291,1.054633206,"['FAM89B', 'TAF8', 'VEGFA', 'AXIN2', 'LCP1', 'FBLN5', 'ZBTB7A', 'RPAIN', 'FZD5', 'BICD1', 'SIRT6', 'TOR1AIP1', 'NPM1', 'PEX14', 'TNFRSF1A', 'WNT3A', 'TFRC', 'LRRC4', 'PKDCC', 'ATP1B3', 'CLU', 'ARL2', 'APOD', 'FMR1', 'MRAP', 'PTN', 'LRP4', 'PPARG', 'ERP29', 'ITGB2', 'GABARAP', 'RB1']"
GO:0006605~protein targeting,10,0.489901277,"23625, 5195, 84268, 347, 7855, 5468, 3689, 51548, 11337, 1191",291,1.160995362,"['FAM89B', 'PEX14', 'RPAIN', 'APOD', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6', 'GABARAP', 'CLU']"
GO:0006913~nucleocytoplasmic transport,7,0.516610143,"23625, 84268, 347, 2332, 5468, 51548, 4869",291,1.207435177,"['FAM89B', 'RPAIN', 'APOD', 'FMR1', 'PPARG', 'SIRT6', 'NPM1']"
GO:0051169~nuclear transport,7,0.519903205,"23625, 84268, 347, 2332, 5468, 51548, 4869",291,1.201195201,"['FAM89B', 'RPAIN', 'APOD', 'FMR1', 'PPARG', 'SIRT6', 'NPM1']"
GO:0033365~protein localization to organelle,16,0.536927469,"23625, 5195, 129685, 7037, 7422, 1191, 51341, 84268, 402, 347, 7855, 636, 5468, 26092, 51548, 5925",291,1.063606562,"['FAM89B', 'PEX14', 'TAF8', 'TFRC', 'VEGFA', 'CLU', 'ZBTB7A', 'RPAIN', 'ARL2', 'APOD', 'FZD5', 'BICD1', 'PPARG', 'TOR1AIP1', 'SIRT6', 'RB1']"
GO:0072594~establishment of protein localization to organelle,8,0.668866886,"23625, 5195, 84268, 347, 7855, 5468, 51548, 1191",291,1.019714928,"['FAM89B', 'PEX14', 'RPAIN', 'APOD', 'FZD5', 'PPARG', 'SIRT6', 'CLU']"
GO:0006886~intracellular protein transport,13,0.909452462,"23625, 5195, 1191, 84268, 347, 2332, 7855, 5468, 3689, 10961, 51548, 11337, 4869",291,0.779166201,"['FAM89B', 'PEX14', 'CLU', 'RPAIN', 'APOD', 'FMR1', 'FZD5', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6', 'GABARAP', 'NPM1']"
GO:0031954~positive regulation of protein autophosphorylation,3,0.06569987,"5618, 7422, 3084",291,7.115243004,"['PRLR', 'VEGFA', 'NRG1']"
GO:0031952~regulation of protein autophosphorylation,3,0.141095936,"5618, 7422, 3084",291,4.527881912,"['PRLR', 'VEGFA', 'NRG1']"
GO:0032147~activation of protein kinase activity,3,0.498213242,"5618, 7422, 3084",291,1.794836073,"['PRLR', 'VEGFA', 'NRG1']"
GO:0046777~protein autophosphorylation,4,0.670927401,"5618, 56975, 7422, 3084",291,1.159981392,"['PRLR', 'FAM20C', 'VEGFA', 'NRG1']"
GO:0032602~chemokine production,4,0.18246807,"3929, 347, 727, 3965",291,2.710568764,"['LBP', 'APOD', 'C5', 'LGALS9']"
GO:0032642~regulation of chemokine production,4,0.193826507,"3929, 347, 727, 3965",291,2.63005682,"['LBP', 'APOD', 'C5', 'LGALS9']"
GO:0032722~positive regulation of chemokine production,3,0.294074397,"3929, 727, 3965",291,2.767038946,"['LBP', 'C5', 'LGALS9']"
GO:1903035~negative regulation of response to wounding,5,0.053114813,"83999, 5055, 325, 5468, 5627",291,3.532390144,"['KREMEN1', 'SERPINB2', 'APCS', 'PPARG', 'PROS1']"
GO:1903034~regulation of response to wounding,7,0.117623036,"83999, 5055, 325, 5764, 5468, 2152, 5627",291,2.103450421,"['KREMEN1', 'SERPINB2', 'APCS', 'PTN', 'PPARG', 'F3', 'PROS1']"
GO:0061045~negative regulation of wound healing,4,0.122218914,"5055, 325, 5468, 5627",291,3.279453566,"['SERPINB2', 'APCS', 'PPARG', 'PROS1']"
GO:0061041~regulation of wound healing,5,0.32654305,"5055, 325, 5468, 2152, 5627",291,1.738453788,"['SERPINB2', 'APCS', 'PPARG', 'F3', 'PROS1']"
GO:0030193~regulation of blood coagulation,3,0.444082006,"5055, 2152, 5627",291,1.992268041,"['SERPINB2', 'F3', 'PROS1']"
GO:1900046~regulation of hemostasis,3,0.454167399,"5055, 2152, 5627",291,1.953203962,"['SERPINB2', 'F3', 'PROS1']"
GO:0050818~regulation of coagulation,3,0.474019909,"5055, 2152, 5627",291,1.879498152,"['SERPINB2', 'F3', 'PROS1']"
GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage,5,0.081788895,"7132, 7133, 6423, 51588, 1191",291,3.046281409,"['TNFRSF1A', 'TNFRSF1B', 'SFRP2', 'PIAS4', 'CLU']"
GO:1902229~regulation of intrinsic apoptotic signaling pathway in response to DNA damage,3,0.115891338,"6423, 51588, 1191",291,5.108379593,"['SFRP2', 'PIAS4', 'CLU']"
GO:0097193~intrinsic apoptotic signaling pathway,6,0.494735109,"7132, 7133, 6423, 51588, 10961, 1191",291,1.289493878,"['TNFRSF1A', 'TNFRSF1B', 'SFRP2', 'PIAS4', 'ERP29', 'CLU']"
GO:2001242~regulation of intrinsic apoptotic signaling pathway,4,0.508114784,"6423, 51588, 10961, 1191",291,1.500766886,"['SFRP2', 'PIAS4', 'ERP29', 'CLU']"
GO:0043029~T cell homeostasis,3,0.156730045,"8740, 355, 3965",291,4.238868173,"['TNFSF14', 'FAS', 'LGALS9']"
GO:0001776~leukocyte homeostasis,4,0.22489966,"8740, 355, 2204, 3965",291,2.437025127,"['TNFSF14', 'FAS', 'FCAR', 'LGALS9']"
GO:0002260~lymphocyte homeostasis,3,0.321758113,"8740, 355, 3965",291,2.587361093,"['TNFSF14', 'FAS', 'LGALS9']"
GO:0036503~ERAD pathway,4,0.252820086,"10613, 1047, 22926, 4189",291,2.289963266,"['ERLIN1', 'CLGN', 'ATF6', 'DNAJB9']"
GO:0030433~ubiquitin-dependent ERAD pathway,3,0.40275198,"10613, 1047, 4189",291,2.16550874,"['ERLIN1', 'CLGN', 'DNAJB9']"
GO:2001233~regulation of apoptotic signaling pathway,10,0.190831538,"3625, 355, 6423, 90, 51588, 10961, 3965, 3084, 5925, 1191",291,1.56624846,"['INHBB', 'FAS', 'SFRP2', 'ACVR1', 'PIAS4', 'ERP29', 'LGALS9', 'NRG1', 'RB1', 'CLU']"
GO:0097190~apoptotic signaling pathway,13,0.245576673,"7132, 7133, 6423, 3084, 1191, 3625, 355, 90, 51588, 10961, 3965, 11337, 5925",291,1.359552994,"['TNFRSF1A', 'TNFRSF1B', 'SFRP2', 'NRG1', 'CLU', 'INHBB', 'FAS', 'ACVR1', 'PIAS4', 'ERP29', 'LGALS9', 'GABARAP', 'RB1']"
GO:2001235~positive regulation of apoptotic signaling pathway,5,0.29909712,"3625, 355, 51588, 3965, 1191",291,1.814451768,"['INHBB', 'FAS', 'PIAS4', 'LGALS9', 'CLU']"
GO:0048592~eye morphogenesis,5,0.235339184,"7422, 6247, 28514, 7855, 4901",291,2.024662644,"['VEGFA', 'RS1', 'DLL1', 'FZD5', 'NRL']"
GO:0048593~camera-type eye morphogenesis,4,0.301651391,"7422, 6247, 28514, 7855",291,2.07527921,"['VEGFA', 'RS1', 'DLL1', 'FZD5']"
GO:0001654~eye development,7,0.56007353,"11081, 7422, 22926, 6247, 28514, 7855, 4901",291,1.159258212,"['KERA', 'VEGFA', 'ATF6', 'RS1', 'DLL1', 'FZD5', 'NRL']"
GO:0043010~camera-type eye development,5,0.763672342,"11081, 7422, 6247, 28514, 7855",291,0.962448329,"['KERA', 'VEGFA', 'RS1', 'DLL1', 'FZD5']"
GO:0002763~positive regulation of myeloid leukocyte differentiation,3,0.238406553,"3567, 4920, 5925",291,3.21333555,"['IL5', 'ROR2', 'RB1']"
GO:0045639~positive regulation of myeloid cell differentiation,3,0.474019909,"3567, 4920, 5925",291,1.879498152,"['IL5', 'ROR2', 'RB1']"
GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter,3,0.188859248,"5468, 4602, 5617",291,3.758996304,"['PPARG', 'MYB', 'PRL']"
GO:1902893~regulation of pri-miRNA transcription from RNA polymerase II promoter,3,0.288515388,"5468, 4602, 5617",291,2.806011326,"['PPARG', 'MYB', 'PRL']"
GO:0061614~pri-miRNA transcription from RNA polymerase II promoter,3,0.294074397,"5468, 4602, 5617",291,2.767038946,"['PPARG', 'MYB', 'PRL']"
GO:0043487~regulation of RNA stability,6,0.102253896,"7133, 27254, 8313, 2332, 5699, 4869",291,2.429595172,"['TNFRSF1B', 'CSDC2', 'AXIN2', 'FMR1', 'PSMB10', 'NPM1']"
GO:0043488~regulation of mRNA stability,5,0.189018863,"27254, 8313, 2332, 5699, 4869",291,2.213631157,"['CSDC2', 'AXIN2', 'FMR1', 'PSMB10', 'NPM1']"
GO:0010608~posttranscriptional regulation of gene expression,10,0.991493981,"51087, 144233, 7133, 27254, 8313, 2332, 5699, 5468, 23654, 4869",291,0.575467372,"['YBX2', 'BCDIN3D', 'TNFRSF1B', 'CSDC2', 'AXIN2', 'FMR1', 'PSMB10', 'PPARG', 'PLXNB2', 'NPM1']"
GO:0051607~defense response to virus,7,0.283348655,"4283, 79798, 5654, 6039, 3594, 51191, 85363",291,1.57580523,"['CXCL9', 'ARMC5', 'HTRA1', 'RNASE6', 'IL12RB1', 'HERC5', 'TRIM5']"
GO:0002831~regulation of response to biotic stimulus,5,0.29909712,"929, 5654, 3594, 51191, 85363",291,1.814451768,"['CD14', 'HTRA1', 'IL12RB1', 'HERC5', 'TRIM5']"
GO:0050688~regulation of defense response to virus,3,0.408000031,"5654, 3594, 51191",291,2.1422237,"['HTRA1', 'IL12RB1', 'HERC5']"
GO:0032880~regulation of protein localization,22,0.047529231,"23625, 89780, 7037, 7422, 6288, 91461, 3172, 396, 3936, 3625, 347, 2695, 56246, 7855, 4038, 636, 5468, 3689, 10961, 51548, 85363, 5925",291,1.54602811,"['FAM89B', 'WNT3A', 'TFRC', 'VEGFA', 'SAA1', 'PKDCC', 'HNF4A', 'ARHGDIA', 'LCP1', 'INHBB', 'APOD', 'GIP', 'MRAP', 'FZD5', 'LRP4', 'BICD1', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6', 'TRIM5', 'RB1']"
GO:1903827~regulation of cellular protein localization,15,0.064801362,"23625, 89780, 7037, 7422, 91461, 3936, 347, 56246, 7855, 4038, 636, 5468, 3689, 51548, 5925",291,1.682658819,"['FAM89B', 'WNT3A', 'TFRC', 'VEGFA', 'PKDCC', 'LCP1', 'APOD', 'MRAP', 'FZD5', 'LRP4', 'BICD1', 'PPARG', 'ITGB2', 'SIRT6', 'RB1']"
GO:0090087~regulation of peptide transport,14,0.138664053,"23625, 6288, 91461, 3172, 2922, 3936, 3625, 347, 2695, 7855, 5468, 3689, 10961, 51548",291,1.506847789,"['FAM89B', 'SAA1', 'PKDCC', 'HNF4A', 'GRP', 'LCP1', 'INHBB', 'APOD', 'GIP', 'FZD5', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6']"
GO:0051223~regulation of protein transport,13,0.170531978,"23625, 6288, 91461, 3172, 3936, 3625, 347, 2695, 7855, 5468, 3689, 10961, 51548",291,1.475754105,"['FAM89B', 'SAA1', 'PKDCC', 'HNF4A', 'LCP1', 'INHBB', 'APOD', 'GIP', 'FZD5', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6']"
GO:1903829~positive regulation of cellular protein localization,9,0.171812234,"89780, 7037, 7422, 7855, 4038, 636, 5468, 3689, 51548",291,1.669498359,"['WNT3A', 'TFRC', 'VEGFA', 'FZD5', 'LRP4', 'BICD1', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0070201~regulation of establishment of protein localization,13,0.219807178,"23625, 6288, 91461, 3172, 3936, 3625, 347, 2695, 7855, 5468, 3689, 10961, 51548",291,1.396951701,"['FAM89B', 'SAA1', 'PKDCC', 'HNF4A', 'LCP1', 'INHBB', 'APOD', 'GIP', 'FZD5', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6']"
GO:0032388~positive regulation of intracellular transport,6,0.311310007,"1001, 2332, 7855, 5468, 3689, 51548",291,1.626341258,"['CDH3', 'FMR1', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0046883~regulation of hormone secretion,6,0.341552101,"2922, 3625, 2695, 5468, 51548, 3172",291,1.56256317,"['GRP', 'INHBB', 'GIP', 'PPARG', 'SIRT6', 'HNF4A']"
GO:1903532~positive regulation of secretion by cell,6,0.444528695,"2922, 3625, 2695, 5468, 3689, 51548",291,1.364567152,"['GRP', 'INHBB', 'GIP', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0090316~positive regulation of intracellular protein transport,4,0.508114784,"7855, 5468, 3689, 51548",291,1.500766886,"['FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0009306~protein secretion,6,0.670777735,"3625, 2695, 5468, 10961, 51548, 3172",291,1.056906123,"['INHBB', 'GIP', 'PPARG', 'ERP29', 'SIRT6', 'HNF4A']"
GO:0051222~positive regulation of protein transport,5,0.745436294,"2695, 7855, 5468, 3689, 51548",291,0.988228195,"['GIP', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:1904951~positive regulation of establishment of protein localization,5,0.79179302,"2695, 7855, 5468, 3689, 51548",291,0.922346315,"['GIP', 'FZD5', 'PPARG', 'ITGB2', 'SIRT6']"
GO:0072089~stem cell proliferation,8,0.022037702,"89780, 7422, 6423, 8313, 5764, 23654, 51548, 2192",291,2.871737717,"['WNT3A', 'VEGFA', 'SFRP2', 'AXIN2', 'PTN', 'PLXNB2', 'SIRT6', 'FBLN1']"
GO:0007405~neuroblast proliferation,4,0.109295718,"89780, 7422, 5764, 23654",291,3.44981479,"['WNT3A', 'VEGFA', 'PTN', 'PLXNB2']"
GO:0050772~positive regulation of axonogenesis,3,0.360029473,"89780, 7422, 23654",291,2.371747668,"['WNT3A', 'VEGFA', 'PLXNB2']"
GO:0061351~neural precursor cell proliferation,4,0.423823135,"89780, 7422, 5764, 23654",291,1.681238853,"['WNT3A', 'VEGFA', 'PTN', 'PLXNB2']"
GO:2000177~regulation of neural precursor cell proliferation,3,0.454167399,"89780, 7422, 5764",291,1.953203962,"['WNT3A', 'VEGFA', 'PTN']"
GO:0010769~regulation of cell morphogenesis involved in differentiation,6,0.516773507,"89780, 7422, 50674, 4038, 23654, 2192",291,1.256951446,"['WNT3A', 'VEGFA', 'NEUROG3', 'LRP4', 'PLXNB2', 'FBLN1']"
GO:0050770~regulation of axonogenesis,4,0.531090947,"89780, 7422, 4038, 23654",291,1.443672494,"['WNT3A', 'VEGFA', 'LRP4', 'PLXNB2']"
GO:0010770~positive regulation of cell morphogenesis involved in differentiation,3,0.705057404,"89780, 7422, 23654",291,1.222250332,"['WNT3A', 'VEGFA', 'PLXNB2']"
GO:0051051~negative regulation of transport,15,0.034380983,"23625, 7132, 7133, 91461, 3084, 2922, 2669, 3625, 347, 146722, 2332, 5468, 10961, 51548, 3965",291,1.844692631,"['FAM89B', 'TNFRSF1A', 'TNFRSF1B', 'PKDCC', 'NRG1', 'GRP', 'GEM', 'INHBB', 'APOD', 'CD300LF', 'FMR1', 'PPARG', 'ERP29', 'SIRT6', 'LGALS9']"
GO:0051048~negative regulation of secretion,7,0.056274696,"7132, 3625, 7133, 2332, 10961, 3965, 3084",291,2.568301342,"['TNFRSF1A', 'INHBB', 'TNFRSF1B', 'FMR1', 'ERP29', 'LGALS9', 'NRG1']"
GO:0051046~regulation of secretion,16,0.081322268,"7132, 7133, 6288, 3172, 3084, 2922, 3625, 2695, 2332, 5468, 3689, 10961, 51548, 3965, 4879, 5617",291,1.585885008,"['TNFRSF1A', 'TNFRSF1B', 'SAA1', 'HNF4A', 'NRG1', 'GRP', 'INHBB', 'GIP', 'FMR1', 'PPARG', 'ITGB2', 'ERP29', 'SIRT6', 'LGALS9', 'NPPB', 'PRL']"
GO:1903531~negative regulation of secretion by cell,6,0.089924875,"7132, 3625, 7133, 2332, 10961, 3965",291,2.52185828,"['TNFRSF1A', 'INHBB', 'TNFRSF1B', 'FMR1', 'ERP29', 'LGALS9']"
