GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0030099~myeloid cell differentiation,19,0.006120962,"5781, 4352, 4286, 4067, 6772, 6774, 4090, 84959, 2194, 80739, 3458, 10935, 5578, 5305, 3635, 6714, 2539, 2814, 87",416,2.038411574
GO:0002262~myeloid cell homeostasis,10,0.01263228,"83700, 4352, 4067, 6772, 6774, 4522, 4090, 3635, 80739, 2539",416,2.685221209
GO:0048872~homeostasis of number of cells,14,0.018140776,"5781, 4352, 4067, 6772, 6774, 4090, 80739, 83700, 596, 10000, 4522, 207, 3635, 2539",416,2.077829319
GO:0030218~erythrocyte differentiation,7,0.063523648,"4067, 6772, 6774, 4090, 3635, 80739, 2539",416,2.482292278
GO:0034101~erythrocyte homeostasis,7,0.081641227,"4067, 6772, 6774, 4090, 3635, 80739, 2539",416,2.322716346
GO:0045646~regulation of erythrocyte differentiation,4,0.087917879,"4067, 6772, 6774, 3635",416,3.792189953
GO:0045648~positive regulation of erythrocyte differentiation,3,0.165201367,"6772, 6774, 3635",416,4.098911199
GO:0046364~monosaccharide biosynthetic process,7,0.009417379,"8850, 7167, 5226, 283871, 4191, 2539, 2648",416,3.87119391
GO:0006094~gluconeogenesis,5,0.083856937,"8850, 7167, 283871, 4191, 2648",416,3.016514735
GO:0019319~hexose biosynthetic process,5,0.093366863,"8850, 7167, 283871, 4191, 2648",416,2.903395433
GO:0006111~regulation of gluconeogenesis,4,0.109682114,"34, 8850, 283871, 2648",416,3.441061254
GO:0006558~L-phenylalanine metabolic process,3,0.022258819,"3081, 5860, 84105",416,12.66936189
GO:1902221~erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,3,0.022258819,"3081, 5860, 84105",416,12.66936189
GO:0009072~aromatic amino acid family metabolic process,3,0.150069344,"3081, 5860, 84105",416,4.355093149
GO:0070849~response to epidermal growth factor,6,0.00357479,"4141, 5781, 5594, 5595, 207, 1915",416,5.806790865
GO:0060020~Bergmann glial cell differentiation,3,0.022258819,"5781, 5594, 5595",416,12.66936189
GO:0048708~astrocyte differentiation,5,0.096645913,"3458, 5781, 5594, 5595, 6774",416,2.867551045
GO:0043583~ear development,5,0.743237575,"596, 5781, 5594, 5595, 9261",416,0.992613823
GO:0060996~dendritic spine development,8,0.003665337,"23380, 55236, 2332, 7337, 3066, 10298, 1072, 10611",416,4.039506689
GO:0016358~dendrite development,13,0.004215598,"23769, 3066, 3251, 1072, 2932, 23380, 1399, 55236, 23011, 2332, 7337, 10298, 10611",416,2.625679348
GO:0050773~regulation of dendrite development,9,0.020307778,"2932, 1399, 23011, 2332, 7337, 3066, 84816, 1072, 10611",416,2.662986894
GO:0060998~regulation of dendritic spine development,5,0.069135212,"2332, 7337, 3066, 1072, 10611",416,3.225994925
GO:0010769~regulation of cell morphogenesis involved in differentiation,12,0.080405238,"2932, 673, 4352, 3611, 1399, 2664, 23011, 9798, 81565, 7337, 1072, 10611",416,1.758523417
GO:0048814~regulation of dendrite morphogenesis,5,0.143849658,"2932, 23011, 7337, 1072, 10611",416,2.470974836
GO:0048813~dendrite morphogenesis,5,0.243624816,"23011, 7337, 3251, 1072, 10611",416,1.985227646
GO:0061001~regulation of dendritic spine morphogenesis,3,0.251695834,"7337, 1072, 10611",416,3.096955128
GO:0090559~regulation of membrane permeability,7,0.009417379,"572, 2932, 83700, 596, 1267, 10015, 10105",416,3.87119391
GO:0035094~response to nicotine,5,0.023704463,"572, 596, 2876, 5594, 3066",416,4.554345777
GO:0046902~regulation of mitochondrial membrane permeability,5,0.061002729,"572, 2932, 596, 1267, 10105",416,3.366255574
GO:0007006~mitochondrial membrane organization,6,0.161992242,"26519, 572, 2932, 596, 1267, 10105",416,2.080044489
GO:0043279~response to alkaloid,6,0.169001923,"572, 596, 2876, 5594, 7337, 3066",416,2.0494556
GO:0009895~negative regulation of catabolic process,14,0.014157134,"9101, 4088, 10193, 4089, 6774, 116986, 2272, 9097, 83547, 80772, 596, 51377, 2332, 207",416,2.146404544
GO:0031330~negative regulation of cellular catabolic process,10,0.055621803,"80772, 596, 9101, 10193, 51377, 6774, 2332, 207, 2272, 9097",416,2.055501191
GO:0010507~negative regulation of autophagy,5,0.147803584,"80772, 596, 10193, 6774, 207",416,2.444964575
GO:0061458~reproductive system development,19,0.012899331,"5781, 5594, 8644, 4089, 5872, 2241, 3371, 3417, 55585, 596, 1399, 10935, 2057, 867, 7337, 207, 128637, 6714, 10049",416,1.885966264
GO:0007548~sex differentiation,14,0.013942424,"9125, 5781, 8644, 4089, 5872, 2241, 4090, 3417, 596, 1399, 867, 7337, 128637, 6714",416,2.153511844
GO:0003006~developmental process involved in reproduction,27,0.020269229,"9125, 5781, 6198, 8654, 4090, 3417, 374, 596, 1399, 10935, 7337, 9519, 5594, 8644, 4089, 5872, 219990, 2241, 8087, 3371, 83700, 2057, 207, 867, 128637, 6714, 10049",416,1.593731673
GO:0048608~reproductive structure development,18,0.023554997,"5781, 5594, 8644, 4089, 5872, 2241, 3371, 3417, 596, 1399, 10935, 2057, 867, 7337, 207, 128637, 6714, 10049",416,1.80210751
GO:0046661~male sex differentiation,9,0.037674932,"596, 8644, 1399, 4089, 5872, 867, 2241, 4090, 128637",416,2.36208442
GO:0008406~gonad development,11,0.040241831,"3417, 596, 8644, 1399, 4089, 5872, 867, 7337, 2241, 128637, 6714",416,2.077226001
GO:0045137~development of primary sexual characteristics,11,0.045043588,"3417, 596, 8644, 1399, 4089, 5872, 867, 7337, 2241, 128637, 6714",416,2.035846997
GO:0008584~male gonad development,8,0.047406794,"596, 8644, 1399, 4089, 5872, 867, 2241, 128637",416,2.428984414
GO:0046546~development of primary male sexual characteristics,8,0.048792222,"596, 8644, 1399, 4089, 5872, 867, 2241, 128637",416,2.413211788
GO:0008585~female gonad development,5,0.211576498,"3417, 596, 4089, 7337, 6714",416,2.111560315
GO:0046545~development of primary female sexual characteristics,5,0.229748934,"3417, 596, 4089, 7337, 6714",416,2.037470479
GO:0046660~female sex differentiation,5,0.300694333,"3417, 596, 4089, 7337, 6714",416,1.800555307
GO:1904035~regulation of epithelial cell apoptotic process,8,0.012636955,"572, 1965, 673, 596, 5584, 8644, 10298, 959",416,3.203746684
GO:1904037~positive regulation of epithelial cell apoptotic process,5,0.015613827,"572, 1965, 5584, 8644, 959",416,5.16159188
GO:1904019~epithelial cell apoptotic process,8,0.038413282,"572, 1965, 673, 596, 5584, 8644, 10298, 959",416,2.545442571
GO:2000351~regulation of endothelial cell apoptotic process,5,0.044138512,"673, 5584, 8644, 10298, 959",416,3.746316687
GO:0072577~endothelial cell apoptotic process,5,0.055880218,"673, 5584, 8644, 10298, 959",416,3.466740815
GO:2000353~positive regulation of endothelial cell apoptotic process,3,0.099877228,"5584, 8644, 959",416,5.574519231
GO:1904036~negative regulation of epithelial cell apoptotic process,3,0.415925669,"673, 596, 10298",416,2.111560315
GO:0009125~nucleoside monophosphate catabolic process,4,0.015927499,"56953, 51251, 4860, 3251",416,7.432692308
GO:0042454~ribonucleoside catabolic process,4,0.028331683,"51251, 60489, 4860, 3251",416,5.9941067
GO:0009164~nucleoside catabolic process,4,0.033331597,"51251, 60489, 4860, 3251",416,5.630827506
GO:0009261~ribonucleotide catabolic process,4,0.064568938,"51251, 4860, 8654, 3251",416,4.321332737
GO:1901658~glycosyl compound catabolic process,4,0.06823509,"51251, 60489, 4860, 3251",416,4.223120629
GO:0009158~ribonucleoside monophosphate catabolic process,3,0.073885467,"51251, 4860, 3251",416,6.636332418
GO:0009154~purine ribonucleotide catabolic process,3,0.180584308,"4860, 8654, 3251",416,3.87119391
GO:1901136~carbohydrate derivative catabolic process,7,0.199550419,"56953, 51251, 60489, 55577, 4860, 8654, 3251",416,1.776941467
GO:0006195~purine nucleotide catabolic process,3,0.211912675,"4860, 8654, 3251",416,3.484074519
GO:0072523~purine-containing compound catabolic process,3,0.259689136,"4860, 8654, 3251",416,3.029630017
GO:0048659~smooth muscle cell proliferation,9,0.035598481,"2081, 3458, 6198, 6772, 7432, 207, 26119, 59272, 6714",416,2.38907967
GO:0048660~regulation of smooth muscle cell proliferation,9,0.03983123,"2081, 3458, 6198, 6772, 7432, 207, 26119, 59272, 6714",416,2.335692415
GO:0048661~positive regulation of smooth muscle cell proliferation,6,0.068839933,"2081, 6198, 6772, 207, 26119, 6714",416,2.732607466
GO:0033002~muscle cell proliferation,10,0.076261139,"2081, 4086, 3458, 6198, 6772, 7432, 207, 26119, 59272, 6714",416,1.927565432
GO:0045637~regulation of myeloid cell differentiation,11,0.02263586,"3458, 4352, 4286, 10193, 4067, 6772, 6774, 5578, 84959, 3635, 5814",416,2.291469041
GO:0045639~positive regulation of myeloid cell differentiation,6,0.07830648,"3458, 4352, 6772, 6774, 5578, 3635",416,2.629490203
GO:0002573~myeloid leukocyte differentiation,8,0.247042686,"3458, 4286, 4067, 5578, 84959, 2194, 3635, 6714",416,1.568078546
GO:0072359~circulatory system development,41,0.007589368,"9146, 8850, 5781, 6772, 7424, 6774, 2251, 4090, 10614, 3611, 1950, 1399, 2321, 5578, 4522, 5315, 5579, 5019, 10298, 10611, 2648, 34, 4086, 5594, 4087, 5595, 4088, 6464, 4089, 26523, 1490, 163, 5607, 83700, 2876, 2057, 10000, 207, 8877, 2539, 5606",416,1.523701923
GO:0048646~anatomical structure formation involved in morphogenesis,40,0.015683899,"9146, 8452, 5781, 4352, 6772, 7424, 6774, 3066, 2251, 80739, 23081, 1950, 10913, 10938, 2321, 5578, 4522, 5315, 5579, 10298, 9519, 2648, 4086, 5594, 4087, 5595, 4088, 6464, 4089, 26523, 1490, 5607, 83700, 2876, 1465, 10000, 207, 8877, 128637, 87",416,1.463128407
GO:0045766~positive regulation of angiogenesis,10,0.043996032,"4086, 7424, 2321, 6774, 10000, 5578, 5315, 5579, 8877, 10298",416,2.150663283
GO:0022603~regulation of anatomical structure morphogenesis,35,0.046746587,"9146, 4352, 6772, 7424, 8994, 6774, 596, 673, 55022, 3611, 1950, 2664, 1399, 10938, 2321, 5578, 7337, 5315, 5579, 10298, 10611, 4086, 6464, 4089, 9798, 26523, 1072, 5607, 2932, 81565, 23011, 2035, 10000, 8877, 6714",416,1.386105236
GO:0001525~angiogenesis,21,0.049631435,"9146, 4086, 6464, 6772, 7424, 6774, 2251, 26523, 1490, 5607, 83700, 2876, 1950, 2321, 10000, 5578, 207, 5315, 5579, 8877, 10298",416,1.568393674
GO:0045765~regulation of angiogenesis,15,0.055300057,"9146, 4086, 6464, 6772, 7424, 6774, 26523, 5607, 2321, 10000, 5578, 5315, 5579, 8877, 10298",416,1.720530627
GO:1904018~positive regulation of vasculature development,10,0.079408438,"4086, 7424, 2321, 6774, 10000, 5578, 5315, 5579, 8877, 10298",416,1.911700696
GO:1901342~regulation of vasculature development,15,0.102990185,"9146, 4086, 6464, 6772, 7424, 6774, 26523, 5607, 2321, 10000, 5578, 5315, 5579, 8877, 10298",416,1.562365255
GO:0001568~blood vessel development,24,0.103513984,"9146, 4086, 5594, 6464, 6772, 7424, 6774, 2251, 26523, 1490, 163, 5607, 83700, 2876, 1950, 1399, 2321, 10000, 5578, 207, 5315, 5579, 8877, 10298",416,1.379831493
GO:0048514~blood vessel morphogenesis,21,0.139967002,"9146, 4086, 6464, 6772, 7424, 6774, 2251, 26523, 1490, 5607, 83700, 2876, 1950, 2321, 10000, 5578, 207, 5315, 5579, 8877, 10298",416,1.362487242
GO:0001944~vasculature development,24,0.153285344,"9146, 4086, 5594, 6464, 6772, 7424, 6774, 2251, 26523, 1490, 163, 5607, 83700, 2876, 1950, 1399, 2321, 10000, 5578, 207, 5315, 5579, 8877, 10298",416,1.305508017
GO:0072358~cardiovascular system development,24,0.153285344,"9146, 4086, 5594, 6464, 6772, 7424, 6774, 2251, 26523, 1490, 163, 5607, 83700, 2876, 1950, 1399, 2321, 10000, 5578, 207, 5315, 5579, 8877, 10298",416,1.305508017
GO:0009605~response to external stimulus,81,0.002718915,"6197, 8850, 6275, 6198, 9943, 6477, 84959, 9261, 673, 55364, 596, 10935, 90678, 5578, 8767, 5019, 4141, 5594, 5595, 4067, 5872, 2241, 3371, 1072, 83700, 2876, 51251, 60489, 1267, 2597, 128, 81565, 5588, 207, 51411, 5501, 10981, 6714, 7409, 5321, 6772, 7424, 5289, 6774, 3066, 282618, 572, 3458, 1399, 2321, 2648, 34, 5450, 5495, 8644, 4088, 7432, 22948, 6464, 4089, 5894, 8565, 55072, 59272, 8087, 23633, 5094, 9097, 1965, 2730, 2332, 8517, 867, 9647, 5601, 7867, 51119, 2539, 2814, 26060, 5606",416,1.365312221
GO:0032496~response to lipopolysaccharide,17,0.005127042,"6197, 6198, 5594, 5595, 4067, 2241, 3066, 9261, 1267, 10935, 128, 5578, 207, 8767, 7867, 6714, 5606",416,2.193676549
GO:0002237~response to molecule of bacterial origin,17,0.009180774,"6197, 6198, 5594, 5595, 4067, 2241, 3066, 9261, 1267, 10935, 128, 5578, 207, 8767, 7867, 6714, 5606",416,2.056571765
GO:0031663~lipopolysaccharide-mediated signaling pathway,6,0.009907752,"5594, 5595, 4067, 5578, 207, 8767",416,4.569278058
GO:0009607~response to biotic stimulus,39,0.02554823,"6197, 6198, 6772, 3066, 9261, 282618, 596, 3458, 10935, 5578, 90678, 8767, 5450, 5594, 5495, 5595, 4088, 6464, 7432, 4067, 22948, 55072, 2241, 1072, 5094, 3329, 2932, 2876, 51251, 60489, 1267, 2597, 128, 2332, 8517, 207, 7867, 6714, 5606",416,1.420955882
GO:0051707~response to other organism,37,0.03374949,"6197, 6198, 6772, 3066, 9261, 282618, 596, 3458, 10935, 5578, 90678, 8767, 5450, 5594, 5495, 5595, 4088, 6464, 7432, 4067, 22948, 55072, 2241, 1072, 5094, 2876, 51251, 60489, 1267, 2597, 128, 2332, 8517, 207, 7867, 6714, 5606",416,1.407706876
GO:0043207~response to external biotic stimulus,37,0.034745674,"6197, 6198, 6772, 3066, 9261, 282618, 596, 3458, 10935, 5578, 90678, 8767, 5450, 5594, 5495, 5595, 4088, 6464, 7432, 4067, 22948, 55072, 2241, 1072, 5094, 2876, 51251, 60489, 1267, 2597, 128, 2332, 8517, 207, 7867, 6714, 5606",416,1.404256615
GO:0009615~response to virus,15,0.052664756,"5450, 5495, 4088, 22948, 6772, 1072, 5094, 282618, 596, 3458, 51251, 60489, 2332, 8517, 6714",416,1.733370408
GO:0070555~response to interleukin-1,7,0.145170614,"54472, 5584, 5595, 952, 5578, 8767, 6714",416,1.970789627
GO:0071222~cellular response to lipopolysaccharide,8,0.225100193,"5594, 5595, 4067, 5578, 207, 8767, 6714, 5606",416,1.615802676
GO:0071216~cellular response to biotic stimulus,9,0.233073229,"2932, 5594, 5595, 4067, 5578, 207, 8767, 6714, 5606",416,1.531461327
GO:0071219~cellular response to molecule of bacterial origin,8,0.266906419,"5594, 5595, 4067, 5578, 207, 8767, 6714, 5606",416,1.516875981
GO:0043330~response to exogenous dsRNA,3,0.2996211,"5594, 5595, 8767",416,2.732607466
GO:0009617~response to bacterium,21,0.33655319,"6197, 6198, 5594, 5595, 6464, 4067, 7432, 55072, 2241, 3066, 9261, 2876, 1267, 10935, 128, 5578, 207, 8767, 7867, 6714, 5606",416,1.166914911
GO:0098542~defense response to other organism,15,0.676214422,"5495, 5595, 6464, 7432, 6772, 55072, 5094, 282618, 596, 3458, 51251, 60489, 2597, 90678, 8767",416,0.974566299
GO:0006112~energy reserve metabolic process,6,0.039373155,"34, 2932, 55022, 5501, 207, 208",416,3.203746684
GO:0032885~regulation of polysaccharide biosynthetic process,4,0.054142095,"2932, 1950, 207, 208",416,4.645432692
GO:0005978~glycogen biosynthetic process,4,0.060996982,"34, 2932, 207, 208",416,4.424221612
GO:0005977~glycogen metabolic process,5,0.071964091,"34, 2932, 5501, 207, 208",416,3.181803214
GO:0006073~cellular glucan metabolic process,5,0.074851227,"34, 2932, 5501, 207, 208",416,3.138805873
GO:0044042~glucan metabolic process,5,0.074851227,"34, 2932, 5501, 207, 208",416,3.138805873
GO:0032881~regulation of polysaccharide metabolic process,4,0.075843179,"2932, 1950, 207, 208",416,4.039506689
GO:0000271~polysaccharide biosynthetic process,5,0.080798204,"34, 2932, 1950, 207, 208",416,3.056205719
GO:0009250~glucan biosynthetic process,4,0.083807105,"34, 2932, 207, 208",416,3.87119391
GO:0032369~negative regulation of lipid transport,4,0.087917879,"5781, 1950, 207, 208",416,3.792189953
GO:0005976~polysaccharide metabolic process,6,0.096457217,"34, 2932, 1950, 5501, 207, 208",416,2.46660143
GO:0034637~cellular carbohydrate biosynthetic process,5,0.096645913,"34, 2932, 207, 208, 283871",416,2.867551045
GO:0005979~regulation of glycogen biosynthetic process,3,0.150069344,"2932, 207, 208",416,4.355093149
GO:0010962~regulation of glucan biosynthetic process,3,0.150069344,"2932, 207, 208",416,4.355093149
GO:0044264~cellular polysaccharide metabolic process,5,0.155835508,"34, 2932, 5501, 207, 208",416,2.394552934
GO:1905953~negative regulation of lipid localization,4,0.174190822,"5781, 1950, 207, 208",416,2.773392652
GO:0033692~cellular polysaccharide biosynthetic process,4,0.184922299,"34, 2932, 207, 208",416,2.693004459
GO:0070873~regulation of glycogen metabolic process,3,0.196169688,"2932, 207, 208",416,3.667446862
GO:1901566~organonitrogen compound biosynthetic process,73,1.91E-05,"6197, 9146, 6198, 7884, 6233, 5860, 9061, 271, 6470, 441024, 471, 2987, 10612, 55364, 1455, 4522, 9218, 318, 51204, 1936, 5813, 2628, 84285, 1615, 1933, 4141, 4860, 26523, 3251, 1503, 2597, 4733, 9125, 5321, 8994, 6774, 132, 1635, 56952, 55022, 1950, 84105, 151742, 5315, 5635, 8669, 1915, 5636, 9519, 34, 4086, 8562, 4087, 4088, 5894, 8565, 7390, 8087, 5094, 1965, 55157, 3029, 2730, 2332, 192669, 4830, 8833, 5007, 8877, 4677, 4712, 10289, 56648",416,1.651809969
GO:0043603~cellular amide metabolic process,61,1.46E-04,"6197, 9146, 6198, 7884, 6233, 6470, 441024, 471, 10612, 55364, 4522, 9218, 51204, 1936, 5813, 84285, 1615, 1933, 4141, 4860, 26523, 2876, 23173, 2597, 207, 208, 4733, 9125, 373156, 8994, 6774, 3417, 3458, 56954, 10550, 5315, 8669, 1915, 10314, 10797, 4086, 8562, 4087, 4088, 8565, 59272, 8087, 5094, 1965, 55157, 3029, 2730, 2332, 192669, 5007, 8877, 4677, 10289, 56648, 2539, 55915",416,1.637038673
GO:0006518~peptide metabolic process,49,0.003121415,"6197, 9146, 6198, 7884, 6233, 6470, 10612, 55364, 51204, 1936, 5813, 84285, 1615, 1933, 4141, 26523, 2876, 2597, 4733, 9125, 373156, 8994, 6774, 3417, 3458, 10550, 5315, 8669, 1915, 10314, 4086, 8562, 4087, 4088, 8565, 59272, 8087, 5094, 1965, 55157, 3029, 2730, 2332, 192669, 4677, 10289, 56648, 2539, 55915",416,1.528718616
GO:0043331~response to dsRNA,9,0.004394441,"4086, 4087, 5594, 4088, 5595, 6774, 192669, 8767, 26523",416,3.484074519
GO:0043604~amide biosynthetic process,45,0.007077452,"6197, 9146, 9125, 6198, 7884, 6233, 8994, 6774, 6470, 471, 10612, 55364, 4522, 9218, 5315, 51204, 8669, 1915, 1936, 5813, 1615, 84285, 1933, 4141, 4086, 8562, 4087, 4088, 8565, 26523, 8087, 5094, 1965, 55157, 3029, 2730, 2597, 2332, 192669, 4677, 5007, 8877, 4733, 56648, 10289",416,1.493174794
GO:0031053~primary miRNA processing,4,0.007377466,"4086, 4087, 4088, 6774",416,9.7798583
GO:0035196~production of miRNAs involved in gene silencing by miRNA,6,0.008038387,"4086, 4087, 4088, 6774, 192669, 26523",416,4.805620027
GO:0031050~dsRNA fragmentation,6,0.010591894,"4086, 4087, 4088, 6774, 192669, 26523",416,4.495580025
GO:0070918~production of small RNA involved in gene silencing by RNA,6,0.010591894,"4086, 4087, 4088, 6774, 192669, 26523",416,4.495580025
GO:0043043~peptide biosynthetic process,40,0.022993592,"6197, 9146, 9125, 6198, 7884, 6233, 8994, 6774, 6470, 10612, 55364, 5315, 51204, 8669, 1915, 1936, 5813, 1615, 84285, 1933, 4141, 4086, 8562, 4087, 4088, 8565, 26523, 8087, 5094, 1965, 55157, 3029, 2730, 2597, 2332, 192669, 4677, 4733, 56648, 10289",416,1.424979353
GO:2000637~positive regulation of gene silencing by miRNA,4,0.030777958,"8994, 6774, 2332, 8087",416,5.806790865
GO:0060148~positive regulation of posttranscriptional gene silencing,4,0.033331597,"8994, 6774, 2332, 8087",416,5.630827506
GO:0071359~cellular response to dsRNA,6,0.037747882,"4086, 4087, 4088, 6774, 192669, 26523",416,3.240999553
GO:0006412~translation,38,0.040657882,"6197, 9146, 9125, 6198, 7884, 6233, 8994, 6774, 6470, 10612, 55364, 5315, 51204, 8669, 1915, 1936, 5813, 1615, 84285, 1933, 4141, 4086, 8562, 4087, 4088, 8565, 26523, 8087, 5094, 1965, 55157, 2597, 2332, 192669, 4677, 4733, 56648, 10289",416,1.379112831
