"Protein","Nominal_pvalue","formula","fold_change","adjusted_pvalue","Target","Entrez"
"CCL28_2890.59",0.316721291975823," ~ Study_group + (1|maskID)",0.130556573733836,0.999937631057378,"CCL28","56477"
"CD22_2891.1",0.656206518879748," ~ Study_group + (1|maskID)",0.0344696898361441,0.999937631057378,"CD22","933"
"HCC.1_2900.53",0.245256894264652," ~ Study_group + (1|maskID)",-0.237469650972542,0.999937631057378,"HCC-1","6358"
"IL.4_2906.55",0.135401292453967," ~ Study_group + (1|maskID) + Prednisone",0.078412558317246,0.999937631057378,"IL-4","3565"
"Midkine_2911.27",0.196811331328707," ~ Study_group + (1|maskID)",-0.156270107017918,0.999937631057378,"Midkine","4192"
"MPIF.1_2913.1",0.10668368773532," ~ Study_group + (1|maskID) + Smoking",-0.178960200873895,0.999937631057378,"MPIF-1","6368"
"PCNA_2915.6",0.443576570683942," ~ Study_group + (1|maskID) + Sex",-0.0933379716636673,0.999937631057378,"PCNA","5111"
"sRANKL_2917.3",0.458569219153539," ~ Study_group + (1|maskID)",-0.0748689037083835,0.999937631057378,"sRANKL","8600"
"PAI.1_2925.9",0.683242814067523," ~ Study_group + (1|maskID)",-0.056197574311478,0.999937631057378,"PAI-1","5054"
"Apo.E3_2937.10",0.112831766672215," ~ Study_group + (1|maskID) + Prednisone",0.137840353917467,0.999937631057378,"Apo E3","348"
"Apo.E4_2938.55",0.135500165183237," ~ Study_group + (1|maskID)",0.101726156831248,0.999937631057378,"Apo E4","348"
"Artemin_2939.10",0.109237172976008," ~ Study_group + (1|maskID)",0.0608381666007032,0.999937631057378,"Artemin","9048"
"Cytochrome.c_2942.50",0.426156603874089," ~ Study_group + (1|maskID) + Methotrexate",-0.519767114318277,0.999937631057378,"Cytochrome c","54205"
"Cytochrome.P450.3A4_2943.5",0.515279415485741," ~ Study_group + (1|maskID)",0.0529332513475751,0.999937631057378,"Cytochrome P450 3A4","1576"
"DAN_2944.66",0.933675934215964," ~ Study_group + (1|maskID) + Age",-0.0159115898860655,0.999937631057378,"DAN","100532736"
"Factor.D_2946.52",0.857775008678331," ~ Study_group + (1|maskID)",0.0132490256414061,0.999937631057378,"Factor D","1675"
"Growth.hormone.receptor_2948.58",0.692770509573375," ~ Study_group + (1|maskID)",-0.0251802580168964,0.999937631057378,"Growth hormone receptor","2690"
"GX_2949.6",0.681279655055947," ~ Study_group + (1|maskID)",0.0442950285798992,0.999937631057378,"GX","8399"
"IGFBP.4_2950.57",0.989225005282945," ~ Study_group + (1|maskID)",0.00155893851584835,0.999937631057378,"IGFBP-4","3487"
"IGF.I_2952.75",0.791433223152224," ~ Study_group + (1|maskID)",0.0242972493671812,0.999937631057378,"IGF-I","3479"
"Luteinizing.hormone_2953.31",0.211430901771038," ~ Study_group + (1|maskID) + Age + Sex",0.124190725205301,0.999937631057378,"Luteinizing hormone","1081|3972"
"MMP.8_2954.56",0.827523379126255," ~ Study_group + (1|maskID)",-0.0207098115462163,0.999937631057378,"MMP-8","4317"
"Properdin_2960.66",0.244139011721974," ~ Study_group + (1|maskID)",0.0745499338191352,0.999937631057378,"Properdin","5199"
"Protein.C_2961.1",0.0693376159701141," ~ Study_group + (1|maskID)",0.116880517181512,0.999937631057378,"Protein C","5624"
"PTHrP_2962.50",0.194678510201928," ~ Study_group + (1|maskID) + Age",-0.0948355378048171,0.999937631057378,"PTHrP","5744"
"SCGF.beta_2966.65",0.14111021933548," ~ Study_group + (1|maskID) + Sex",-0.087614224347202,0.999937631057378,"SCGF-beta","6320"
"VCAM.1_2967.8",0.733991136314787," ~ Study_group + (1|maskID)",-0.038960639420964,0.999937631057378,"VCAM-1","7412"
"TNFSF15_2968.61",0.891402365713759," ~ Study_group + (1|maskID) + Age",-0.0136276971727805,0.999937631057378,"TNFSF15","9966"
"ALK.1_2969.11",0.626427517771816," ~ Study_group + (1|maskID) + Smoking",0.0247279947798082,0.999937631057378,"ALK-1","94"
"AREG_2970.60",0.488377559296944," ~ Study_group + (1|maskID)",0.0621171498685207,0.999937631057378,"AREG","374"
"BMP.7_2972.57",0.912844305367212," ~ Study_group + (1|maskID)",0.0129254164477042,0.999937631057378,"BMP-7","655"
"CD36.ANTIGEN_2973.15",0.0358542239177614," ~ Study_group + (1|maskID)",0.276653816237511,0.999937631057378,"CD36 ANTIGEN","948"
"contactin.1_2974.61",0.515770867719868," ~ Study_group + (1|maskID)",0.0552015598786047,0.999937631057378,"contactin-1","1272"
"CTGF_2975.19",0.778871104373943," ~ Study_group + (1|maskID)",0.0163416796732702,0.999937631057378,"CTGF","1490"
"Desmoglein.1_2976.58",0.844040114206258," ~ Study_group + (1|maskID)",-0.0189270683725532,0.999937631057378,"Desmoglein-1","1828"
"EDAR_2977.7",0.324616896741889," ~ Study_group + (1|maskID)",0.0877816583345882,0.999937631057378,"EDAR","10913"
"ENA.78_2979.8",0.054861654896583," ~ Study_group + (1|maskID)",0.0801498271068885,0.999937631057378,"ENA-78","6374"
"ESAM_2981.9",0.999937631057378," ~ Study_group + (1|maskID)",-3.75721632966385e-06,0.999937631057378,"ESAM","90952"
"Galectin.4_2982.82",0.410579530062885," ~ Study_group + (1|maskID)",0.0415714365269119,0.999937631057378,"Galectin-4","3960"
"Gro.a_2985.35",0.41813539645072," ~ Study_group + (1|maskID)",0.22668940752198,0.999937631057378,"Gro-a","2919"
"Gro.g_2986.49",0.134465301668472," ~ Study_group + (1|maskID) + Prednisone",-0.428144830551676,0.999937631057378,"Gro-g","2921"
"Histone.H1.2_2987.37",0.877526375097908," ~ Study_group + (1|maskID)",0.0959912726853924,0.999937631057378,"Histone H1.2","3006"
"IFN.g_2989.17",0.556169313149705," ~ Study_group + (1|maskID)",0.0446141274147636,0.999937631057378,"IFN-g","3458"
"IL.1.sRI_2991.9",0.584606374918597," ~ Study_group + (1|maskID) + Smoking",-0.0529728696738207,0.999937631057378,"IL-1 sRI","3554"
"IL.17.sR_2992.59",0.612707224356273," ~ Study_group + (1|maskID)",-0.0466248417739277,0.999937631057378,"IL-17 sR","23765"
"IL.18.Rb_2993.1",0.17519513238382," ~ Study_group + (1|maskID)",0.07741594399596,0.999937631057378,"IL-18 Rb","8807"
"IL.1Rrp2_2994.71",0.0766129474284516," ~ Study_group + (1|maskID)",0.0590347165348838,0.999937631057378,"IL-1Rrp2","8808"
"JAM.B_2997.8",0.709653651540934," ~ Study_group + (1|maskID)",0.0222459178379422,0.999937631057378,"JAM-B","58494"
"JAM.C_2998.53",0.433941686647792," ~ Study_group + (1|maskID)",0.0565087552470618,0.999937631057378,"JAM-C","83700"
"LSAMP_2999.6",0.364559157606194," ~ Study_group + (1|maskID)",0.0531961203632848,0.999937631057378,"LSAMP","4045"
"MBL_3000.66",0.295038587585705," ~ Study_group + (1|maskID)",-0.0966698433727881,0.999937631057378,"MBL","4153"
"NKp30_3003.29",0.757753318805419," ~ Study_group + (1|maskID) + Methotrexate",-0.0164277174572311,0.999937631057378,"NKp30","259197"
"PD.L2_3004.67",0.448545965319503," ~ Study_group + (1|maskID)",-0.0705747205046058,0.999937631057378,"PD-L2","80380"
"PTP.1B_3005.5",0.237129823308188," ~ Study_group + (1|maskID)",-1.18050174628319,0.999937631057378,"PTP-1B","5770"
"Siglec.9_3007.7",0.780060496236537," ~ Study_group + (1|maskID)",-0.0428200729372316,0.999937631057378,"Siglec-9","27180"
"TGF.b.R.III_3009.3",0.507800703083923," ~ Study_group + (1|maskID)",0.0625683847104574,0.999937631057378,"TGF-b R III","7049"
"TSLP_3010.53",0.247514084452695," ~ Study_group + (1|maskID)",0.0500900592425187,0.999937631057378,"TSLP","85480"
"CTLA.4_3022.4",0.101378607249233," ~ Study_group + (1|maskID)",6.36097659620811,0.999937631057378,"CTLA-4","1493"
"a2.Antiplasmin_3024.18",0.118288918917717," ~ Study_group + (1|maskID)",0.119991466684709,0.999937631057378,"a2-Antiplasmin","5345"
"bFGF_3025.50",0.173717733216907," ~ Study_group + (1|maskID) + Prednisone",-0.282432966393134,0.999937631057378,"bFGF","2247"
"Calpastatin_3026.5",0.0548996222703237," ~ Study_group + (1|maskID)",-0.595590271740245,0.999937631057378,"Calpastatin","831"
"Ck.b.8.1_3028.36",0.449547668837862," ~ Study_group + (1|maskID) + Smoking",-0.0652358354907146,0.999937631057378,"Ck-b-8-1","6368"
"DC.SIGN_3029.52",0.871728091888471," ~ Study_group + (1|maskID)",0.0144490612109359,0.999937631057378,"DC-SIGN","30835"
"DC.SIGNR_3030.3",0.189150694293289," ~ Study_group + (1|maskID)",-0.330018321794146,0.999937631057378,"DC-SIGNR","10332"
"FSH_3032.11",0.100717668839037," ~ Study_group + (1|maskID) + Sex",0.257395906989273,0.999937631057378,"FSH","1081|2488"
"Galectin.2_3033.57",0.32459729749205," ~ Study_group + (1|maskID)",-0.0664007179235877,0.999937631057378,"Galectin-2","3957"
"GFAP_3034.1",0.190839483591863," ~ Study_group + (1|maskID)",0.0283423264659858,0.999937631057378,"GFAP","2670"
"IL.19_3035.80",0.223091989968271," ~ Study_group + (1|maskID)",0.118700494165377,0.999937631057378,"IL-19","29949"
"IL.1b_3037.62",0.218028517766891," ~ Study_group + (1|maskID)",0.051321956513021,0.999937631057378,"IL-1b","3553"
"I.TAC_3038.9",0.213568344629661," ~ Study_group + (1|maskID)",0.423711018554981,0.999937631057378,"I-TAC","6373"
"MIP.1a_3040.59",0.0280613033734132," ~ Study_group + (1|maskID)",-0.244774084884723,0.999937631057378,"MIP-1a","6348"
"MRC2_3041.55",0.666691385834724," ~ Study_group + (1|maskID)",-0.0467946988842346,0.999937631057378,"MRC2","9902"
"Myoglobin_3042.7",0.841600907777778," ~ Study_group + (1|maskID) + Age",-0.0389759144148311,0.999937631057378,"Myoglobin","4151"
"ON_3043.49",0.910323163858809," ~ Study_group + (1|maskID)",0.0125701477056354,0.999937631057378,"ON","6678"
"PARC_3044.3",0.0964803007735473," ~ Study_group + (1|maskID)",-0.135403214461861,0.999937631057378,"PARC","6362"
"PTN_3045.72",0.245298002070914," ~ Study_group + (1|maskID) + Age",-0.155501581908922,0.999937631057378,"PTN","5764"
"resistin_3046.31",0.650699475193915," ~ Study_group + (1|maskID)",0.0423301628492607,0.999937631057378,"resistin","56729"
"Trypsin_3049.61",0.498030775895801," ~ Study_group + (1|maskID)",-0.070794778073039,0.999937631057378,"Trypsin","5644"
"vWF_3050.7",0.260944378417072," ~ Study_group + (1|maskID)",-0.185794428590012,0.999937631057378,"vWF","7450"
"Fas.ligand..soluble_3052.8",0.164997299550115," ~ Study_group + (1|maskID)",-0.744382582689649,0.999937631057378,"Fas ligand, soluble","356"
"Flt3.ligand_3053.49",0.725690009744683," ~ Study_group + (1|maskID)",-0.0140939797154836,0.999937631057378,"Flt3 ligand","2323"
"Haptoglobin..Mixed.Type_3054.3",0.170067241914542," ~ Study_group + (1|maskID) + Age",-0.102813362930924,0.999937631057378,"Haptoglobin, Mixed Type","3240"
"IL.4.sR_3055.54",0.736919378679968," ~ Study_group + (1|maskID)",-0.0113270019378925,0.999937631057378,"IL-4 sR","3566"
"NKG2D_3056.11",0.820349488250805," ~ Study_group + (1|maskID)",0.0088233585764626,0.999937631057378,"NKG2D","100528032"
"WISP.1_3057.55",0.699918319685179," ~ Study_group + (1|maskID)",-0.0486905829348186,0.999937631057378,"WISP-1","8840"
"BAFF_3059.50",0.0578066938520231," ~ Study_group + (1|maskID)",-0.179929484352348,0.999937631057378,"BAFF","10673"
"C9_3060.43",0.284372833108534," ~ Study_group + (1|maskID)",-0.0700697091841052,0.999937631057378,"C9","735"
"Cathepsin.B_3061.61",0.947503303798163," ~ Study_group + (1|maskID)",0.00623479195503338,0.999937631057378,"Cathepsin B","1508"
"FGF.5_3065.65",0.14021569700924," ~ Study_group + (1|maskID) + Age",0.0445993247057052,0.999937631057378,"FGF-5","2250"
"Galectin.3_3066.12",0.583324639906919," ~ Study_group + (1|maskID)",0.049681383775967,0.999937631057378,"Galectin-3","3958"
"GDF.9_3067.67",0.289988928867066," ~ Study_group + (1|maskID) + Prednisone",0.0847718662440485,0.999937631057378,"GDF-9","2661"
"IgM_3069.52",0.102361846217235," ~ Study_group + (1|maskID)",-0.269846147307391,0.999937631057378,"IgM","3507 3512 50802 3535"
"IL.2_3070.1",0.110513675430486," ~ Study_group + (1|maskID)",-0.873321716513741,0.999937631057378,"IL-2","3558"
"IL.13_3072.4",0.361107854086348," ~ Study_group + (1|maskID)",0.0297370084601433,0.999937631057378,"IL-13","3596"
"IL.18.BPa_3073.51",0.780260075315226," ~ Study_group + (1|maskID)",0.0517859385262242,0.999937631057378,"IL-18 BPa","10068"
"LBP_3074.6",0.152423320024982," ~ Study_group + (1|maskID) + Smoking",-0.155534803084183,0.999937631057378,"LBP","3929"
"Coagulation.Factor.Xa_3077.66",0.874306324498844," ~ Study_group + (1|maskID)",0.0126145548603931,0.999937631057378,"Coagulation Factor Xa","2159"
"PlGF_3078.1",0.815621655762111," ~ Study_group + (1|maskID) + Methotrexate",-0.0578093629261773,0.999937631057378,"PlGF","5228"
"TIG2_3079.62",0.265577455696301," ~ Study_group + (1|maskID)",-0.167532229702528,0.999937631057378,"TIG2","5919"
"ULBP.1_3081.70",0.0417513249221586," ~ Study_group + (1|maskID) + Methotrexate",0.104772887618801,0.999937631057378,"ULBP-1","80329"
"ULBP.2_3082.9",0.59438204813825," ~ Study_group + (1|maskID)",-0.0161984048479012,0.999937631057378,"ULBP-2","80328"
"XEDAR_3083.71",0.06512420757168," ~ Study_group + (1|maskID)",0.0720004381585656,0.999937631057378,"XEDAR","60401"
"Aurora.kinase.A_3091.70",0.286888597301976," ~ Study_group + (1|maskID)",0.0776127495828515,0.999937631057378,"Aurora kinase A","6790"
"MK01_3115.64",0.770118470657536," ~ Study_group + (1|maskID)",-0.0388835827878586,0.999937631057378,"MK01","5594"
"SMAC_3122.6",0.178241336297461," ~ Study_group + (1|maskID)",-0.111147700945631,0.999937631057378,"SMAC","56616"
"VEGF.C_3132.1",0.479236055271496," ~ Study_group + (1|maskID)",0.0307717080260665,0.999937631057378,"VEGF-C","7424"
"sCD4_3143.3",0.108311736047696," ~ Study_group + (1|maskID)",0.126832450140122,0.999937631057378,"sCD4","920"
"Gro.b_3148.49",0.315404433218638," ~ Study_group + (1|maskID)",-0.180935565385452,0.999937631057378,"Gro-b","2920"
"IL.2.sRa_3151.6",0.0965224963117838," ~ Study_group + (1|maskID) + Prednisone",-0.427190062667999,0.999937631057378,"IL-2 sRa","3559"
"TNF.sR.II_3152.57",0.726602329630103," ~ Study_group + (1|maskID) + Age",-0.0463288962087603,0.999937631057378,"TNF sR-II","7133"
"Siglec.3_3166.92",0.406323045312516," ~ Study_group + (1|maskID) + Age + Smoking",-0.126519616560966,0.999937631057378,"Siglec-3","945"
"ADAMTS.5_3168.8",0.631920233416614," ~ Study_group + (1|maskID) + Age + Smoking",0.0133307869924127,0.999937631057378,"ADAMTS-5","11096"
"IDUA_3169.70",0.174313634734806," ~ Study_group + (1|maskID) + Sex",-0.0923946558158381,0.999937631057378,"IDUA","3425"
"AMPM2_3170.6",0.503374493115595," ~ Study_group + (1|maskID)",-0.0909146926492549,0.999937631057378,"AMPM2","10988"
"amyloid.precursor.protein_3171.57",0.811067729184661," ~ Study_group + (1|maskID)",-0.0284213026338889,0.999937631057378,"amyloid precursor protein","351"
"ARSB_3172.28",0.615156679785273," ~ Study_group + (1|maskID)",-0.0421946953099885,0.999937631057378,"ARSB","411"
"ASAHL_3173.49",0.89903270737297," ~ Study_group + (1|maskID)",-0.01890369107446,0.999937631057378,"ASAHL","27163"
"ATS1_3174.2",0.318222334706392," ~ Study_group + (1|maskID)",0.0589318397988066,0.999937631057378,"ATS1","9510"
"ATS13_3175.51",0.333591959717582," ~ Study_group + (1|maskID)",0.0947944596710758,0.999937631057378,"ATS13","11093"
"Carbonic.Anhydrase.IV_3177.49",0.512155999200021," ~ Study_group + (1|maskID)",-0.0826816646485311,0.999937631057378,"Carbonic Anhydrase IV","762"
"CATC_3178.5",0.302412726532567," ~ Study_group + (1|maskID)",-0.09160578335993,0.999937631057378,"CATC","1075"
"Cathepsin.A_3179.51",0.15090533659063," ~ Study_group + (1|maskID)",-0.147323881973359,0.999937631057378,"Cathepsin A","5476"
"Cathepsin.S_3181.50",0.457609078784243," ~ Study_group + (1|maskID)",0.0793514666708194,0.999937631057378,"Cathepsin S","1520"
"CD39_3182.38",0.830372203284084," ~ Study_group + (1|maskID) + Smoking",-0.0140581049715488,0.999937631057378,"CD39","953"
"Coagulation.Factor.VII_3184.25",0.109241871444897," ~ Study_group + (1|maskID)",0.116798722310853,0.999937631057378,"Coagulation Factor VII","2155"
"C2_3186.2",0.166218432689385," ~ Study_group + (1|maskID)",-0.100624390335484,0.999937631057378,"C2","717"
"CRIS3_3187.52",0.350335547256887," ~ Study_group + (1|maskID)",-0.5296435864012,0.999937631057378,"CRIS3","10321"
"Enterokinase_3189.61",0.203176905010156," ~ Study_group + (1|maskID) + Age",0.0809597227886759,0.999937631057378,"Enterokinase","5651"
"WFKN1_3191.50",0.0600500143169722," ~ Study_group + (1|maskID) + Smoking",0.110057442933088,0.999937631057378,"WFKN1","117166"
"Glutamate.carboxypeptidase_3192.3",0.771611011626981," ~ Study_group + (1|maskID)",0.0308172463799473,0.999937631057378,"Glutamate carboxypeptidase","55748"
"GPVI_3194.36",0.572422281562944," ~ Study_group + (1|maskID)",-0.0661570622509981,0.999937631057378,"GPVI","51206"
"Granulysin_3195.50",0.992069559442791," ~ Study_group + (1|maskID)",-0.000751673372229172,0.999937631057378,"Granulysin","10578"
"HPLN1_3196.6",0.662981896248985," ~ Study_group + (1|maskID) + Smoking",0.0349256547536271,0.999937631057378,"HPLN1","1404"
"IDE_3197.70",0.233637560754239," ~ Study_group + (1|maskID)",-0.109625130936655,0.999937631057378,"IDE","3416"
"IDS_3198.4",0.887576115203083," ~ Study_group + (1|maskID) + Smoking",0.0143491900388685,0.999937631057378,"IDS","3423"
"kallikrein.12_3199.54",0.670443867742814," ~ Study_group + (1|maskID)",-0.0531979928948484,0.999937631057378,"kallikrein 12","43849"
"kallikrein.13_3200.49",0.588437860855255," ~ Study_group + (1|maskID)",-0.0353666985235306,0.999937631057378,"kallikrein 13","26085"
"kallikrein.5_3201.49",0.589394931940111," ~ Study_group + (1|maskID)",0.019601204684109,0.999937631057378,"kallikrein 5","25818"
"KREM2_3202.28",0.179504383120745," ~ Study_group + (1|maskID) + Prednisone",0.149380748761466,0.999937631057378,"KREM2","79412"
"LKHA4_3204.2",0.612829247873254," ~ Study_group + (1|maskID)",0.127141152451594,0.999937631057378,"LKHA4","4048"
"LYVE1_3206.4",0.546332541595483," ~ Study_group + (1|maskID)",-0.0322406529152479,0.999937631057378,"LYVE1","10894"
"MATN3_3208.2",0.265635232827124," ~ Study_group + (1|maskID)",0.100395507486932,0.999937631057378,"MATN3","4148"
"MEPE_3209.69",0.133171811990804," ~ Study_group + (1|maskID) + Age + Sex",0.0637107288791038,0.999937631057378,"MEPE","56955"
"METAP1_3210.1",0.634163238558844," ~ Study_group + (1|maskID)",-0.0665622855925505,0.999937631057378,"METAP1","23173"
"ASAH2_3212.30",0.129886010538771," ~ Study_group + (1|maskID)",0.134883304160811,0.999937631057378,"ASAH2","56624"
"Nidogen_3213.65",0.22737519936587," ~ Study_group + (1|maskID) + Sex",-0.0633698617277099,0.999937631057378,"Nidogen","4811"
"NRP1_3214.3",0.596529050427491," ~ Study_group + (1|maskID) + Smoking",0.0328172753802798,0.999937631057378,"NRP1","8829"
"PIGR_3216.2",0.384846358855902," ~ Study_group + (1|maskID)",-0.207509276425575,0.999937631057378,"PIGR","5284"
"Protease.nexin.I_3217.74",0.39959966604713," ~ Study_group + (1|maskID) + Prednisone",0.161344810726207,0.999937631057378,"Protease nexin I","5270"
"PSMA_3218.8",0.651187714166813," ~ Study_group + (1|maskID)",-0.0599050615924588,0.999937631057378,"PSMA","2346"
"RET_3220.40",0.0272838805732468," ~ Study_group + (1|maskID)",-0.375067320809365,0.999937631057378,"RET","5979"
"SARP.2_3221.54",0.667428618030744," ~ Study_group + (1|maskID) + Smoking",0.0328757411684148,0.999937631057378,"SARP-2","6422"
"Semaphorin.3A_3222.11",0.175634959300142," ~ Study_group + (1|maskID)",0.0477512511948446,0.999937631057378,"Semaphorin 3A","10371"
"TrATPase_3232.28",0.562517787064881," ~ Study_group + (1|maskID)",-0.0453250848304512,0.999937631057378,"TrATPase","54"
"URB_3234.23",0.0307293394790192," ~ Study_group + (1|maskID) + Age",-0.334990639258898,0.999937631057378,"URB","151887"
"WFKN2_3235.50",0.484584434292368," ~ Study_group + (1|maskID) + Smoking",0.0624493161936066,0.999937631057378,"WFKN2","124857"
"GSK.3.beta_3236.12",0.0647292061239803," ~ Study_group + (1|maskID)",-0.825801320073788,0.999937631057378,"GSK-3 beta","2932"
